problem_id,problem_family,problem_subtype,problem_text,correct_answer,max_ngram_length,max_ngram_count,contamination_score,template_contamination_score,instance_contamination_score,difficulty_numeric
SP_040,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 9
- Node 0 to Node 6: 10
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 7: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 7: 4
- Node 5 to Node 7: 8
- Node 6 to Node 7: 9

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 7, Cost: 12",9,35,0.0625,0.0625,0.0,3
SP_042,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 7
- Node 0 to Node 5: 7
- Node 0 to Node 6: 8
- Node 0 to Node 7: 9
- Node 1 to Node 3: 6
- Node 1 to Node 8: 3
- Node 2 to Node 3: 1
- Node 2 to Node 8: 8
- Node 3 to Node 8: 1
- Node 4 to Node 8: 9
- Node 5 to Node 8: 10
- Node 6 to Node 8: 8
- Node 7 to Node 8: 11

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 8, Cost: 5",9,35,0.0545,0.0545,0.0,3
SP_044,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 7
- Node 0 to Node 5: 9
- Node 1 to Node 3: 6
- Node 1 to Node 6: 3
- Node 2 to Node 3: 1
- Node 2 to Node 6: 8
- Node 3 to Node 6: 1
- Node 4 to Node 6: 10
- Node 5 to Node 6: 11

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 6, Cost: 5",8,156,0.0584,0.0584,0.0,3
SP_045,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 8
- Node 0 to Node 4: 9
- Node 0 to Node 5: 10
- Node 1 to Node 6: 1
- Node 2 to Node 1: -3
- Node 2 to Node 6: 8
- Node 3 to Node 6: 8
- Node 4 to Node 6: 8
- Node 5 to Node 6: 8

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 6, Cost: 3",7,201,0.0538,0.0538,0.0,3
SP_046,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 6
- Node 0 to Node 4: 7
- Node 0 to Node 5: 9
- Node 0 to Node 6: 7
- Node 1 to Node 7: 1
- Node 2 to Node 1: -3
- Node 2 to Node 7: 8
- Node 3 to Node 7: 10
- Node 4 to Node 7: 9
- Node 5 to Node 7: 6
- Node 6 to Node 7: 6

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 7, Cost: 3",9,35,0.0625,0.0625,0.0,3
SP_047,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 9
- Node 0 to Node 4: 7
- Node 0 to Node 5: 9
- Node 1 to Node 6: 1
- Node 2 to Node 1: -3
- Node 2 to Node 6: 8
- Node 3 to Node 6: 6
- Node 4 to Node 6: 7
- Node 5 to Node 6: 9

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 6, Cost: 3",7,201,0.0538,0.0538,0.0,3
SP_048,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 9
- Node 0 to Node 4: 8
- Node 0 to Node 5: 8
- Node 0 to Node 6: 7
- Node 1 to Node 7: 1
- Node 2 to Node 1: -3
- Node 2 to Node 7: 8
- Node 3 to Node 7: 9
- Node 4 to Node 7: 8
- Node 5 to Node 7: 10
- Node 6 to Node 7: 7

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 7, Cost: 3",9,35,0.0625,0.0625,0.0,3
SP_049,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 4: 3
- Node 1 to Node 2: 20
- Node 2 to Node 8: 25
- Node 4 to Node 3: 12
- Node 4 to Node 6: 2
- Node 6 to Node 5: 15
- Node 6 to Node 7: 16
- Node 6 to Node 8: 5

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 4 -> 6 -> 8, Cost: 10",8,156,0.069,0.069,0.0,3
SP_050,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 1 to Node 2: 20
- Node 2 to Node 7: 26
- Node 3 to Node 4: 2
- Node 4 to Node 5: 3
- Node 4 to Node 6: 17
- Node 5 to Node 7: 2

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 5 -> 7, Cost: 11",7,201,0.0642,0.0642,0.5,3
SP_051,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 4
- Node 0 to Node 2: 0
- Node 1 to Node 3: 6
- Node 2 to Node 6: 20
- Node 3 to Node 4: 3
- Node 4 to Node 5: 1
- Node 5 to Node 7: 4
- Node 6 to Node 7: 33

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 3 -> 4 -> 5 -> 7, Cost: 18",7,201,0.0642,0.0642,0.5714,3
SP_052,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 3: 0
- Node 1 to Node 2: 1
- Node 2 to Node 5: 4
- Node 2 to Node 7: 17
- Node 3 to Node 4: 20
- Node 4 to Node 8: 26
- Node 5 to Node 6: 1
- Node 6 to Node 8: 2

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 2 -> 5 -> 6 -> 8, Cost: 11",8,156,0.069,0.069,0.5714,3
SP_053,algorithmic,shortest_path,"A route planner has 6 locations labeled 0 to 5. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 14
- Node 0 to Node 3: 3
- Node 1 to Node 2: 4
- Node 2 to Node 5: 7
- Node 3 to Node 4: 20
- Node 4 to Node 5: 40

What is the shortest path from node 0 to node 5 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 2 -> 5, Cost: 25",8,156,0.0842,0.0842,0.0,2
SP_054,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 2
- Node 0 to Node 2: 0
- Node 1 to Node 3: 1
- Node 2 to Node 5: 20
- Node 3 to Node 4: 5
- Node 4 to Node 6: 2
- Node 5 to Node 7: 27
- Node 6 to Node 7: 2

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 3 -> 4 -> 6 -> 7, Cost: 12",7,201,0.0642,0.0642,0.5714,3
SP_055,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 2
- Node 0 to Node 2: 3
- Node 1 to Node 4: 20
- Node 2 to Node 3: 7
- Node 3 to Node 5: 3
- Node 4 to Node 6: 32
- Node 5 to Node 6: 4

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 5 -> 6, Cost: 17",9,35,0.0882,0.0882,0.5,3
SP_056,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 2
- Node 1 to Node 3: 3
- Node 1 to Node 5: 24
- Node 2 to Node 4: 20
- Node 3 to Node 6: 7
- Node 4 to Node 7: 36
- Node 6 to Node 7: 8

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 3 -> 6 -> 7, Cost: 21",7,201,0.0642,0.0642,0.5,3
SP_057,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 8
- Node 0 to Node 4: 2
- Node 1 to Node 2: 3
- Node 2 to Node 3: 5
- Node 3 to Node 6: 8
- Node 4 to Node 5: 20
- Node 5 to Node 6: 39

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 2 -> 3 -> 6, Cost: 24",9,35,0.0882,0.0882,0.5,3
SP_058,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 2
- Node 0 to Node 3: 7
- Node 1 to Node 2: 20
- Node 2 to Node 7: 35
- Node 3 to Node 4: 27
- Node 3 to Node 5: 10
- Node 5 to Node 6: 28
- Node 5 to Node 7: 3

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 5 -> 7, Cost: 20",7,201,0.0642,0.0642,0.5,3
SP_059,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 3: 5
- Node 1 to Node 2: 20
- Node 2 to Node 8: 40
- Node 3 to Node 4: 4
- Node 3 to Node 5: 28
- Node 4 to Node 6: 5
- Node 6 to Node 7: 6
- Node 7 to Node 8: 5

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6 -> 7 -> 8, Cost: 25",8,156,0.069,0.069,0.5714,3
SP_060,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 0
- Node 0 to Node 3: 2
- Node 1 to Node 2: 20
- Node 2 to Node 8: 25
- Node 3 to Node 4: 1
- Node 4 to Node 5: 2
- Node 5 to Node 7: 2
- Node 7 to Node 6: 14
- Node 7 to Node 8: 3

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 5 -> 7 -> 8, Cost: 10",8,156,0.069,0.069,0.5714,3
SP_061,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 2
- Node 0 to Node 3: 1
- Node 1 to Node 2: 4
- Node 2 to Node 5: 4
- Node 2 to Node 6: 22
- Node 3 to Node 4: 20
- Node 4 to Node 7: 31
- Node 5 to Node 7: 6

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 2 -> 5 -> 7, Cost: 16",7,201,0.0642,0.0642,0.5,3
SP_062,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 12
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 6: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 6: 4
- Node 5 to Node 6: 8

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6, Cost: 12",7,201,0.0538,0.0538,0.5,3
SP_063,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 10
- Node 0 to Node 6: 8
- Node 0 to Node 7: 9
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 8: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 8: 4
- Node 5 to Node 8: 12
- Node 6 to Node 8: 9
- Node 7 to Node 8: 10

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",8,156,0.0506,0.0506,0.0,3
SP_064,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 11
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 6: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 6: 4
- Node 5 to Node 6: 10

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6, Cost: 12",7,201,0.0538,0.0538,0.5,3
SP_065,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 8
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 6: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 6: 4
- Node 5 to Node 6: 12

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6, Cost: 12",7,201,0.0538,0.0538,0.5,3
SP_066,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 8
- Node 0 to Node 5: 8
- Node 1 to Node 3: 6
- Node 1 to Node 6: 3
- Node 2 to Node 3: 1
- Node 2 to Node 6: 8
- Node 3 to Node 6: 1
- Node 4 to Node 6: 7
- Node 5 to Node 6: 11

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 6, Cost: 5",8,156,0.0584,0.0584,0.0,3
SP_068,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 8
- Node 0 to Node 5: 9
- Node 0 to Node 6: 10
- Node 0 to Node 7: 8
- Node 1 to Node 3: 6
- Node 1 to Node 8: 3
- Node 2 to Node 3: 1
- Node 2 to Node 8: 8
- Node 3 to Node 8: 1
- Node 4 to Node 8: 11
- Node 5 to Node 8: 7
- Node 6 to Node 8: 9
- Node 7 to Node 8: 10

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 8, Cost: 5",9,35,0.0545,0.0545,0.0,3
SP_069,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 7
- Node 0 to Node 5: 7
- Node 0 to Node 6: 7
- Node 1 to Node 3: 6
- Node 1 to Node 7: 3
- Node 2 to Node 3: 1
- Node 2 to Node 7: 8
- Node 3 to Node 7: 1
- Node 4 to Node 7: 11
- Node 5 to Node 7: 9
- Node 6 to Node 7: 9

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 7, Cost: 5",7,201,0.0464,0.0464,0.0,3
SP_070,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 8
- Node 0 to Node 4: 6
- Node 0 to Node 5: 10
- Node 1 to Node 6: 1
- Node 2 to Node 1: -3
- Node 2 to Node 6: 8
- Node 3 to Node 6: 10
- Node 4 to Node 6: 10
- Node 5 to Node 6: 8

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 6, Cost: 3",7,201,0.0538,0.0538,0.0,3
SP_071,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 8
- Node 0 to Node 4: 10
- Node 0 to Node 5: 8
- Node 0 to Node 6: 9
- Node 0 to Node 7: 10
- Node 1 to Node 8: 1
- Node 2 to Node 1: -3
- Node 2 to Node 8: 8
- Node 3 to Node 8: 8
- Node 4 to Node 8: 9
- Node 5 to Node 8: 9
- Node 6 to Node 8: 10
- Node 7 to Node 8: 6

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 8, Cost: 3",8,156,0.0506,0.0506,0.0,3
SP_072,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 10
- Node 0 to Node 4: 8
- Node 0 to Node 5: 6
- Node 1 to Node 6: 1
- Node 2 to Node 1: -3
- Node 2 to Node 6: 8
- Node 3 to Node 6: 7
- Node 4 to Node 6: 6
- Node 5 to Node 6: 7

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 6, Cost: 3",7,201,0.0538,0.0538,0.0,3
SP_073,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 7
- Node 0 to Node 4: 6
- Node 0 to Node 5: 9
- Node 0 to Node 6: 7
- Node 1 to Node 7: 1
- Node 2 to Node 1: -3
- Node 2 to Node 7: 8
- Node 3 to Node 7: 8
- Node 4 to Node 7: 6
- Node 5 to Node 7: 7
- Node 6 to Node 7: 8

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 7, Cost: 3",9,35,0.0625,0.0625,0.0,3
WIS_021,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=14, end=18, weight=6
Interval 1: start=11, end=13, weight=12
Interval 2: start=13, end=17, weight=14
Interval 3: start=3, end=8, weight=14
Interval 4: start=15, end=17, weight=6
Interval 5: start=8, end=11, weight=17
Interval 6: start=10, end=12, weight=18
Interval 7: start=3, end=8, weight=9
Interval 8: start=7, end=11, weight=18
Interval 9: start=20, end=22, weight=9
Interval 10: start=19, end=22, weight=16

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {1, 2, 3, 5, 10}, Total: 73",0,0,0.0,0.0,0.0,3
WIS_022,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=9, end=13, weight=17
Interval 1: start=12, end=14, weight=16
Interval 2: start=3, end=7, weight=12
Interval 3: start=4, end=9, weight=17
Interval 4: start=7, end=9, weight=20
Interval 5: start=12, end=14, weight=5
Interval 6: start=14, end=20, weight=20
Interval 7: start=18, end=24, weight=18
Interval 8: start=18, end=21, weight=9

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 4, 6}, Total: 69",0,0,0.0,0.0,0.0,3
WIS_023,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=9
Interval 1: start=2, end=4, weight=9
Interval 2: start=4, end=6, weight=8
Interval 3: start=1, end=7, weight=39
Interval 4: start=7, end=9, weight=8

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {3, 4}, Total: 47",0,0,0.0,0.0,0.0,3
WIS_024,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=7
Interval 1: start=2, end=4, weight=7
Interval 2: start=4, end=6, weight=7
Interval 3: start=6, end=8, weight=8
Interval 4: start=1, end=9, weight=40
Interval 5: start=9, end=11, weight=7

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 47",0,0,0.0,0.0,0.0,3
WIS_025,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=8
Interval 1: start=2, end=4, weight=9
Interval 2: start=4, end=6, weight=7
Interval 3: start=1, end=7, weight=37
Interval 4: start=7, end=9, weight=7

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {3, 4}, Total: 44",0,0,0.0,0.0,0.0,3
WIS_026,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=9
Interval 1: start=2, end=4, weight=7
Interval 2: start=4, end=6, weight=9
Interval 3: start=6, end=8, weight=9
Interval 4: start=1, end=9, weight=46
Interval 5: start=9, end=11, weight=7

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 53",0,0,0.0,0.0,0.0,3
WIS_027,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=11
Interval 1: start=2, end=4, weight=11
Interval 2: start=4, end=6, weight=11
Interval 3: start=6, end=8, weight=11
Interval 4: start=1, end=5, weight=27
Interval 5: start=5, end=9, weight=29

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 56",0,0,0.0,0.0,0.0,3
WIS_028,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=9
Interval 1: start=2, end=4, weight=9
Interval 2: start=4, end=6, weight=8
Interval 3: start=1, end=7, weight=37
Interval 4: start=7, end=9, weight=6

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {3, 4}, Total: 43",0,0,0.0,0.0,0.0,3
WIS_029,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=7
Interval 1: start=2, end=4, weight=8
Interval 2: start=4, end=6, weight=7
Interval 3: start=6, end=8, weight=7
Interval 4: start=1, end=9, weight=41
Interval 5: start=9, end=11, weight=6

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 47",0,0,0.0,0.0,0.0,3
WIS_030,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=11, end=17, weight=16
Interval 1: start=11, end=16, weight=6
Interval 2: start=4, end=7, weight=18
Interval 3: start=11, end=14, weight=6
Interval 4: start=16, end=21, weight=13
Interval 5: start=7, end=11, weight=18
Interval 6: start=1, end=4, weight=7
Interval 7: start=10, end=15, weight=17
Interval 8: start=3, end=7, weight=9

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {1, 2, 4, 5, 6}, Total: 62",0,0,0.0,0.0,0.0,3
WIS_031,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=16, end=18, weight=14
Interval 1: start=9, end=15, weight=8
Interval 2: start=3, end=5, weight=16
Interval 3: start=11, end=16, weight=9
Interval 4: start=17, end=20, weight=6
Interval 5: start=6, end=12, weight=5
Interval 6: start=8, end=10, weight=12
Interval 7: start=7, end=11, weight=11
Interval 8: start=16, end=19, weight=5

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 3, 6}, Total: 51",0,0,0.0,0.0,0.0,3
WIS_032,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=2, end=6, weight=11
Interval 1: start=5, end=7, weight=10
Interval 2: start=10, end=13, weight=13
Interval 3: start=12, end=17, weight=14
Interval 4: start=15, end=18, weight=7
Interval 5: start=20, end=22, weight=20
Interval 6: start=25, end=29, weight=13
Interval 7: start=28, end=31, weight=12
Interval 8: start=30, end=34, weight=16

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 4, 5, 6, 8}, Total: 80",0,0,0.0,0.0,0.0,3
