problem_id,model,pddl_path,difficulty,contamination_pole,raw_plan,parsed_plan_json,plan_length
BW_350,anthropic/claude-sonnet-4,,hard,high,"1. pick-up f
2. stack f e
3. pick-up e
4. stack e i
5. pick-up i
6. stack i j
7. pick-up j
8. stack j k
9. pick-up k
10. stack k a
11. pick-up a
12. stack a g
13. pick-up g
14. stack g b
15. pick-up b
16. stack b l
17. pick-up l
18. stack l d","[""pick-up f"", ""stack f e"", ""pick-up e"", ""stack e i"", ""pick-up i"", ""stack i j"", ""pick-up j"", ""stack j k"", ""pick-up k"", ""stack k a"", ""pick-up a"", ""stack a g"", ""pick-up g"", ""stack g b"", ""pick-up b"", ""stack b l"", ""pick-up l"", ""stack l d""]",18
BW_408,anthropic/claude-sonnet-4,,hard,high,"1. pick-up a
2. stack a l
3. pick-up h
4. stack h d
5. pick-up c
6. stack c g
7. pick-up g
8. stack g j
9. pick-up j
10. stack j b
11. unstack a l
12. unstack h d
13. unstack c g
14. unstack g j
15. unstack j b
16. pick-up l
17. stack l h
18. pick-up h
19. stack h d
20. pick-up d
21. stack d c
22. pick-up c
23. stack c g
24. pick-up g
25. stack g j
26. pick-up j
27. stack j b
28. pick-up a
29. stack a l","[""pick-up a"", ""stack a l"", ""pick-up h"", ""stack h d"", ""pick-up c"", ""stack c g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j b"", ""unstack a l"", ""unstack h d"", ""unstack c g"", ""unstack g j"", ""unstack j b"", ""pick-up l"", ""stack l h"", ""pick-up h"", ""stack h d"", ""pick-up d"", ""stack d c"", ""pick-up c"", ""stack c g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j b"", ""pick-up a"", ""stack a l""]",29
BW_467,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-467.pddl,medium,high,"1. pick-up g
2. stack g i
3. pick-up l
4. stack l j
5. pick-up a
6. stack a f
7. pick-up f
8. stack f h
9. unstack a f
10. unstack l j
11. pick-up j
12. stack j a
13. pick-up l
14. stack l j
15. unstack g i
16. pick-up i
17. stack i l
18. pick-up g
19. stack g i","[""pick-up g"", ""stack g i"", ""pick-up l"", ""stack l j"", ""pick-up a"", ""stack a f"", ""pick-up f"", ""stack f h"", ""unstack a f"", ""unstack l j"", ""pick-up j"", ""stack j a"", ""pick-up l"", ""stack l j"", ""unstack g i"", ""pick-up i"", ""stack i l"", ""pick-up g"", ""stack g i""]",19
BW_495,anthropic/claude-sonnet-4,,medium,high,"1. pick-up c
2. stack c l
3. pick-up i
4. stack i e
5. pick-up h
6. stack h i
7. unstack c l
8. unstack l table
9. pick-up l
10. stack l i
11. pick-up c
12. stack c l

Wait, let me reconsider this more carefully:

1. pick-up e
2. stack e h
3. pick-up i
4. stack i e
5. pick-up l
6. stack l i
7. pick-up c
8. stack c l","[""pick-up c"", ""stack c l"", ""pick-up i"", ""stack i e"", ""pick-up h"", ""stack h i"", ""unstack c l"", ""unstack l table"", ""pick-up l"", ""stack l i"", ""pick-up c"", ""stack c l"", ""wait, let me reconsider this more carefully:"", ""pick-up e"", ""stack e h"", ""pick-up i"", ""stack i e"", ""pick-up l"", ""stack l i"", ""pick-up c"", ""stack c l""]",21
BW_E002,anthropic/claude-sonnet-4,,easy,low,"1. pick-up a
2. stack a c
3. pick-up b
4. stack b a","[""pick-up a"", ""stack a c"", ""pick-up b"", ""stack b a""]",4
BW_E015,anthropic/claude-sonnet-4,,easy,low,"1. unstack c b
2. put-down c
3. pick-up a
4. stack a b","[""unstack c b"", ""put-down c"", ""pick-up a"", ""stack a b""]",4
BW_E017,anthropic/claude-sonnet-4,,easy,low,"1. pick-up a
2. stack a b
3. pick-up c
4. stack c a","[""pick-up a"", ""stack a b"", ""pick-up c"", ""stack c a""]",4
BW_E019,anthropic/claude-sonnet-4,,easy,low,"1. unstack a b
2. stack a c
3. pick-up b
4. stack b a","[""unstack a b"", ""stack a c"", ""pick-up b"", ""stack b a""]",4
BW_E100,anthropic/claude-sonnet-4,,easy,low,"1. pick-up b
2. stack b c
3. unstack b c
4. put-down b
5. unstack c a
6. stack c a
7. pick-up b
8. stack b c","[""pick-up b"", ""stack b c"", ""unstack b c"", ""put-down b"", ""unstack c a"", ""stack c a"", ""pick-up b"", ""stack b c""]",8
BW_496,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-101.pddl,hard,high,"1. pick-up j
2. stack j h
3. pick-up h
4. stack h l
5. pick-up l
6. stack l a
7. pick-up a
8. stack a e
9. pick-up e
10. stack e g
11. pick-up g
12. stack g k
13. pick-up k
14. stack k d
15. pick-up d
16. stack d c
17. pick-up c
18. stack c f
19. pick-up f
20. stack f i","[""pick-up j"", ""stack j h"", ""pick-up h"", ""stack h l"", ""pick-up l"", ""stack l a"", ""pick-up a"", ""stack a e"", ""pick-up e"", ""stack e g"", ""pick-up g"", ""stack g k"", ""pick-up k"", ""stack k d"", ""pick-up d"", ""stack d c"", ""pick-up c"", ""stack c f"", ""pick-up f"", ""stack f i""]",20
BW_497,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-102.pddl,easy,high,"1. pick-up l
2. stack l e
3. pick-up e
4. stack e c","[""pick-up l"", ""stack l e"", ""pick-up e"", ""stack e c""]",4
BW_498,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-103.pddl,hard,high,"1. pick-up k
2. stack k j
3. pick-up j
4. stack j e
5. pick-up e
6. stack e c
7. pick-up c
8. stack c b
9. pick-up b
10. stack b f
11. pick-up f
12. stack f d
13. pick-up d
14. stack d l
15. pick-up l
16. stack l a
17. pick-up a
18. stack a g","[""pick-up k"", ""stack k j"", ""pick-up j"", ""stack j e"", ""pick-up e"", ""stack e c"", ""pick-up c"", ""stack c b"", ""pick-up b"", ""stack b f"", ""pick-up f"", ""stack f d"", ""pick-up d"", ""stack d l"", ""pick-up l"", ""stack l a"", ""pick-up a"", ""stack a g""]",18
BW_499,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-104.pddl,medium,high,"1. pick-up j
2. stack j a
3. unstack j a
4. put-down j
5. pick-up a
6. stack a c
7. unstack a c
8. put-down a
9. pick-up c
10. stack c e
11. unstack c e
12. put-down c
13. pick-up e
14. stack e l
15. pick-up c
16. stack c e
17. pick-up a
18. stack a c
19. pick-up j
20. stack j a","[""pick-up j"", ""stack j a"", ""unstack j a"", ""put-down j"", ""pick-up a"", ""stack a c"", ""unstack a c"", ""put-down a"", ""pick-up c"", ""stack c e"", ""unstack c e"", ""put-down c"", ""pick-up e"", ""stack e l"", ""pick-up c"", ""stack c e"", ""pick-up a"", ""stack a c"", ""pick-up j"", ""stack j a""]",20
BW_500,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-105.pddl,hard,high,"1. pick-up e
2. stack e k
3. pick-up k
4. stack k d
5. pick-up d
6. stack d a
7. pick-up a
8. stack a g
9. pick-up g
10. stack g c
11. pick-up c
12. stack c b
13. pick-up b
14. stack b l","[""pick-up e"", ""stack e k"", ""pick-up k"", ""stack k d"", ""pick-up d"", ""stack d a"", ""pick-up a"", ""stack a g"", ""pick-up g"", ""stack g c"", ""pick-up c"", ""stack c b"", ""pick-up b"", ""stack b l""]",14
BW_501,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-106.pddl,hard,high,"1. pick-up c
2. stack c i
3. pick-up k
4. stack k a
5. unstack c i
6. stack c k
7. pick-up i
8. stack i c
9. unstack i c
10. unstack c k
11. stack c i
12. pick-up a
13. stack a e
14. pick-up e
15. stack e g
16. pick-up g
17. stack g j
18. pick-up j
19. stack j d
20. unstack j d
21. unstack g j
22. unstack e g
23. unstack a e
24. pick-up k
25. stack k a
26. unstack c i
27. stack c i
28. pick-up e
29. stack e g
30. pick-up g
31. stack g j
32. pick-up j
33. stack j d","[""pick-up c"", ""stack c i"", ""pick-up k"", ""stack k a"", ""unstack c i"", ""stack c k"", ""pick-up i"", ""stack i c"", ""unstack i c"", ""unstack c k"", ""stack c i"", ""pick-up a"", ""stack a e"", ""pick-up e"", ""stack e g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j d"", ""unstack j d"", ""unstack g j"", ""unstack e g"", ""unstack a e"", ""pick-up k"", ""stack k a"", ""unstack c i"", ""stack c i"", ""pick-up e"", ""stack e g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j d""]",33
BW_502,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-107.pddl,easy,high,"1. pick-up d
2. stack d h
3. unstack d h
4. put-down d
5. pick-up h
6. stack h i
7. unstack h i
8. put-down h
9. pick-up i
10. stack i e
11. pick-up h
12. stack h i
13. pick-up d
14. stack d h","[""pick-up d"", ""stack d h"", ""unstack d h"", ""put-down d"", ""pick-up h"", ""stack h i"", ""unstack h i"", ""put-down h"", ""pick-up i"", ""stack i e"", ""pick-up h"", ""stack h i"", ""pick-up d"", ""stack d h""]",14
BW_503,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-108.pddl,hard,high,"1. pick-up f
2. stack f g
3. pick-up g
4. stack g a
5. pick-up a
6. stack a c
7. pick-up c
8. stack c d
9. pick-up d
10. stack d h
11. pick-up h
12. stack h k
13. pick-up k
14. stack k j
15. pick-up j
16. stack j b
17. pick-up b
18. stack b e
19. pick-up e
20. stack e i
21. pick-up i
22. stack i l","[""pick-up f"", ""stack f g"", ""pick-up g"", ""stack g a"", ""pick-up a"", ""stack a c"", ""pick-up c"", ""stack c d"", ""pick-up d"", ""stack d h"", ""pick-up h"", ""stack h k"", ""pick-up k"", ""stack k j"", ""pick-up j"", ""stack j b"", ""pick-up b"", ""stack b e"", ""pick-up e"", ""stack e i"", ""pick-up i"", ""stack i l""]",22
BW_504,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-109.pddl,medium,high,"1. pick-up a
2. stack a h
3. pick-up f
4. stack f k
5. pick-up e
6. stack e l
7. pick-up b
8. stack b l
9. unstack b l
10. unstack e l
11. pick-up l
12. stack l b
13. pick-up e
14. stack e l
15. pick-up k
16. stack k e
17. unstack f k
18. pick-up f
19. stack f k
20. unstack a h
21. pick-up h
22. stack h f
23. pick-up a
24. stack a h","[""pick-up a"", ""stack a h"", ""pick-up f"", ""stack f k"", ""pick-up e"", ""stack e l"", ""pick-up b"", ""stack b l"", ""unstack b l"", ""unstack e l"", ""pick-up l"", ""stack l b"", ""pick-up e"", ""stack e l"", ""pick-up k"", ""stack k e"", ""unstack f k"", ""pick-up f"", ""stack f k"", ""unstack a h"", ""pick-up h"", ""stack h f"", ""pick-up a"", ""stack a h""]",24
BW_505,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-110.pddl,medium,high,"1. pick-up c
2. stack c d
3. pick-up g
4. stack g b
5. unstack c d
6. put-down c
7. pick-up d
8. stack d g
9. pick-up b
10. stack b h
11. unstack d g
12. put-down d
13. unstack g b
14. put-down g
15. unstack b h
16. put-down b
17. pick-up g
18. stack g b
19. pick-up d
20. stack d g
21. pick-up c
22. stack c d","[""pick-up c"", ""stack c d"", ""pick-up g"", ""stack g b"", ""unstack c d"", ""put-down c"", ""pick-up d"", ""stack d g"", ""pick-up b"", ""stack b h"", ""unstack d g"", ""put-down d"", ""unstack g b"", ""put-down g"", ""unstack b h"", ""put-down b"", ""pick-up g"", ""stack g b"", ""pick-up d"", ""stack d g"", ""pick-up c"", ""stack c d""]",22
BW_506,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-113.pddl,easy,high,"1. pick-up g
2. stack g b
3. unstack g b
4. pick-up b
5. stack b f
6. stack g b","[""pick-up g"", ""stack g b"", ""unstack g b"", ""pick-up b"", ""stack b f"", ""stack g b""]",6
BW_507,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-115.pddl,easy,high,"1. pick-up j
2. stack j h
3. pick-up h
4. stack h e","[""pick-up j"", ""stack j h"", ""pick-up h"", ""stack h e""]",4
BW_508,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-116.pddl,medium,high,"1. pick-up e
2. stack e c
3. pick-up g
4. stack g b
5. unstack e c
6. put-down e
7. pick-up c
8. stack c g
9. unstack c g
10. put-down c
11. unstack g b
12. put-down g
13. pick-up b
14. stack b f
15. pick-up g
16. stack g b
17. pick-up c
18. stack c g
19. pick-up e
20. stack e c","[""pick-up e"", ""stack e c"", ""pick-up g"", ""stack g b"", ""unstack e c"", ""put-down e"", ""pick-up c"", ""stack c g"", ""unstack c g"", ""put-down c"", ""unstack g b"", ""put-down g"", ""pick-up b"", ""stack b f"", ""pick-up g"", ""stack g b"", ""pick-up c"", ""stack c g"", ""pick-up e"", ""stack e c""]",20
BW_509,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-117.pddl,medium,high,"1. pick-up h
2. stack h d
3. unstack h d
4. pick-up d
5. stack d f
6. pick-up j
7. stack j i
8. unstack d f
9. pick-up f
10. stack f j
11. pick-up d
12. stack d f
13. stack h d","[""pick-up h"", ""stack h d"", ""unstack h d"", ""pick-up d"", ""stack d f"", ""pick-up j"", ""stack j i"", ""unstack d f"", ""pick-up f"", ""stack f j"", ""pick-up d"", ""stack d f"", ""stack h d""]",13
BW_510,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-119.pddl,medium,high,"1. pick-up k
2. stack k j
3. pick-up j
4. stack j a
5. pick-up a
6. stack a c
7. pick-up c
8. stack c l
9. pick-up l
10. stack l h
11. pick-up h
12. stack h i","[""pick-up k"", ""stack k j"", ""pick-up j"", ""stack j a"", ""pick-up a"", ""stack a c"", ""pick-up c"", ""stack c l"", ""pick-up l"", ""stack l h"", ""pick-up h"", ""stack h i""]",12
BW_511,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-12.pddl,easy,high,"1. pick-up i
2. stack i k
3. unstack i k
4. put-down i
5. pick-up k
6. stack k l
7. unstack k l
8. put-down k
9. pick-up l
10. stack l f
11. pick-up k
12. stack k l
13. pick-up i
14. stack i k","[""pick-up i"", ""stack i k"", ""unstack i k"", ""put-down i"", ""pick-up k"", ""stack k l"", ""unstack k l"", ""put-down k"", ""pick-up l"", ""stack l f"", ""pick-up k"", ""stack k l"", ""pick-up i"", ""stack i k""]",14
BW_512,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-121.pddl,medium,high,"1. pick-up c
2. stack c j
3. pick-up e
4. stack e h
5. pick-up i
6. stack i f
7. unstack e h
8. stack e i
9. unstack c j
10. pick-up h
11. stack h e
12. pick-up j
13. stack j h
14. pick-up c
15. stack c j","[""pick-up c"", ""stack c j"", ""pick-up e"", ""stack e h"", ""pick-up i"", ""stack i f"", ""unstack e h"", ""stack e i"", ""unstack c j"", ""pick-up h"", ""stack h e"", ""pick-up j"", ""stack j h"", ""pick-up c"", ""stack c j""]",15
BW_513,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-129.pddl,medium,high,"1. pick-up c
2. stack c e
3. pick-up f
4. stack f i
5. unstack c e
6. stack e f
7. stack c e
8. pick-up a
9. stack a d
10. pick-up i
11. stack i a
12. unstack f i
13. stack f i
14. unstack e f
15. stack e f
16. unstack c e
17. stack c e","[""pick-up c"", ""stack c e"", ""pick-up f"", ""stack f i"", ""unstack c e"", ""stack e f"", ""stack c e"", ""pick-up a"", ""stack a d"", ""pick-up i"", ""stack i a"", ""unstack f i"", ""stack f i"", ""unstack e f"", ""stack e f"", ""unstack c e"", ""stack c e""]",17
BW_514,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-144.pddl,medium,high,"1. pick-up c
2. stack c j
3. pick-up a
4. stack a g
5. unstack c j
6. put-down c
7. pick-up j
8. stack j a
9. pick-up g
10. stack g e
11. pick-up e
12. stack e b
13. pick-up c
14. stack c j","[""pick-up c"", ""stack c j"", ""pick-up a"", ""stack a g"", ""unstack c j"", ""put-down c"", ""pick-up j"", ""stack j a"", ""pick-up g"", ""stack g e"", ""pick-up e"", ""stack e b"", ""pick-up c"", ""stack c j""]",14
BW_515,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-146.pddl,medium,high,"1. pick-up g
2. stack g e
3. pick-up k
4. stack k a
5. unstack g e
6. pick-up e
7. stack e k
8. stack g e
9. unstack e k
10. unstack k a
11. pick-up a
12. stack a d
13. pick-up d
14. stack d i
15. pick-up k
16. stack k a
17. stack e k
18. stack g e","[""pick-up g"", ""stack g e"", ""pick-up k"", ""stack k a"", ""unstack g e"", ""pick-up e"", ""stack e k"", ""stack g e"", ""unstack e k"", ""unstack k a"", ""pick-up a"", ""stack a d"", ""pick-up d"", ""stack d i"", ""pick-up k"", ""stack k a"", ""stack e k"", ""stack g e""]",18
BW_E_001,anthropic/claude-sonnet-4,,medium,low,"1. pick-up a
2. stack a i
3. pick-up c
4. stack c f
5. pick-up j
6. stack j b
7. unstack a i
8. put-down a
9. pick-up i
10. unstack c f
11. stack i c
12. pick-up f
13. unstack j b
14. stack f j
15. pick-up c
16. stack c f
17. pick-up a
18. stack a i","[""pick-up a"", ""stack a i"", ""pick-up c"", ""stack c f"", ""pick-up j"", ""stack j b"", ""unstack a i"", ""put-down a"", ""pick-up i"", ""unstack c f"", ""stack i c"", ""pick-up f"", ""unstack j b"", ""stack f j"", ""pick-up c"", ""stack c f"", ""pick-up a"", ""stack a i""]",18
BW_E_002,anthropic/claude-sonnet-4,,easy,low,"1. pick-up h
2. stack h b
3. unstack h b
4. put-down h
5. pick-up b
6. stack b g
7. unstack b g
8. put-down b
9. pick-up g
10. stack g i
11. pick-up b
12. stack b g
13. pick-up h
14. stack h b","[""pick-up h"", ""stack h b"", ""unstack h b"", ""put-down h"", ""pick-up b"", ""stack b g"", ""unstack b g"", ""put-down b"", ""pick-up g"", ""stack g i"", ""pick-up b"", ""stack b g"", ""pick-up h"", ""stack h b""]",14
BW_E_003,anthropic/claude-sonnet-4,,medium,low,"1. pick-up g
2. stack g c
3. pick-up i
4. stack i d
5. unstack g c
6. put-down g
7. pick-up c
8. stack c i
9. pick-up j
10. stack j d
11. unstack c i
12. put-down c
13. unstack i d
14. put-down i
15. unstack j d
16. put-down j
17. pick-up d
18. stack d j
19. pick-up i
20. stack i d
21. pick-up c
22. stack c i
23. pick-up g
24. stack g c","[""pick-up g"", ""stack g c"", ""pick-up i"", ""stack i d"", ""unstack g c"", ""put-down g"", ""pick-up c"", ""stack c i"", ""pick-up j"", ""stack j d"", ""unstack c i"", ""put-down c"", ""unstack i d"", ""put-down i"", ""unstack j d"", ""put-down j"", ""pick-up d"", ""stack d j"", ""pick-up i"", ""stack i d"", ""pick-up c"", ""stack c i"", ""pick-up g"", ""stack g c""]",24
BW_E_004,anthropic/claude-sonnet-4,,hard,low,"1. pick-up a
2. stack a h
3. pick-up h
4. stack h k
5. pick-up k
6. stack k i
7. pick-up i
8. stack i e
9. pick-up e
10. stack e d
11. pick-up d
12. stack d g
13. pick-up g
14. stack g l","[""pick-up a"", ""stack a h"", ""pick-up h"", ""stack h k"", ""pick-up k"", ""stack k i"", ""pick-up i"", ""stack i e"", ""pick-up e"", ""stack e d"", ""pick-up d"", ""stack d g"", ""pick-up g"", ""stack g l""]",14
BW_E_005,anthropic/claude-sonnet-4,,medium,low,"1. pick-up c
2. stack c l
3. unstack c l
4. pick-up l
5. stack l d
6. pick-up c
7. stack c l
8. unstack c l
9. unstack l d
10. pick-up d
11. stack d e
12. pick-up l
13. stack l d
14. pick-up c
15. stack c l
16. unstack c l
17. unstack l d
18. unstack d e
19. pick-up e
20. stack e f
21. pick-up d
22. stack d e
23. pick-up l
24. stack l d
25. pick-up c
26. stack c l","[""pick-up c"", ""stack c l"", ""unstack c l"", ""pick-up l"", ""stack l d"", ""pick-up c"", ""stack c l"", ""unstack c l"", ""unstack l d"", ""pick-up d"", ""stack d e"", ""pick-up l"", ""stack l d"", ""pick-up c"", ""stack c l"", ""unstack c l"", ""unstack l d"", ""unstack d e"", ""pick-up e"", ""stack e f"", ""pick-up d"", ""stack d e"", ""pick-up l"", ""stack l d"", ""pick-up c"", ""stack c l""]",26
BW_496,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-101.pddl,hard,high,"1. pick-up j  
2. stack j h  
3. pick-up h  
4. stack h l  
5. pick-up l  
6. stack l a  
7. pick-up a  
8. stack a e  
9. pick-up e  
10. stack e g  
11. pick-up g  
12. stack g k  
13. pick-up k  
14. stack k d  
15. pick-up d  
16. stack d c  
17. pick-up c  
18. stack c f  
19. pick-up f  
20. stack f i","[""pick-up j"", ""stack j h"", ""pick-up h"", ""stack h l"", ""pick-up l"", ""stack l a"", ""pick-up a"", ""stack a e"", ""pick-up e"", ""stack e g"", ""pick-up g"", ""stack g k"", ""pick-up k"", ""stack k d"", ""pick-up d"", ""stack d c"", ""pick-up c"", ""stack c f"", ""pick-up f"", ""stack f i""]",20
BW_497,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-102.pddl,easy,high,"1. pick-up l
2. stack l e
3. pick-up e
4. stack e c","[""pick-up l"", ""stack l e"", ""pick-up e"", ""stack e c""]",4
BW_498,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-103.pddl,hard,high,"1. pick-up a
2. stack a g
3. pick-up l
4. stack l a
5. pick-up d
6. stack d l
7. pick-up f
8. stack f d
9. pick-up b
10. stack b f
11. pick-up c
12. stack c b
13. pick-up e
14. stack e c
15. pick-up j
16. stack j e
17. pick-up k
18. stack k j","[""pick-up a"", ""stack a g"", ""pick-up l"", ""stack l a"", ""pick-up d"", ""stack d l"", ""pick-up f"", ""stack f d"", ""pick-up b"", ""stack b f"", ""pick-up c"", ""stack c b"", ""pick-up e"", ""stack e c"", ""pick-up j"", ""stack j e"", ""pick-up k"", ""stack k j""]",18
BW_499,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-104.pddl,medium,high,"1. pick-up j
2. stack j a
3. pick-up a
4. stack a c
5. pick-up c
6. stack c e
7. pick-up e
8. stack e l","[""pick-up j"", ""stack j a"", ""pick-up a"", ""stack a c"", ""pick-up c"", ""stack c e"", ""pick-up e"", ""stack e l""]",8
BW_500,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-105.pddl,hard,high,"1. pick-up e
2. stack e k
3. pick-up k
4. stack k d
5. pick-up d
6. stack d a
7. pick-up a
8. stack a g
9. pick-up g
10. stack g c
11. pick-up c
12. stack c b
13. pick-up b
14. stack b l","[""pick-up e"", ""stack e k"", ""pick-up k"", ""stack k d"", ""pick-up d"", ""stack d a"", ""pick-up a"", ""stack a g"", ""pick-up g"", ""stack g c"", ""pick-up c"", ""stack c b"", ""pick-up b"", ""stack b l""]",14
BW_501,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-106.pddl,hard,high,"1. pick-up c
2. stack c i
3. pick-up i
4. stack i k
5. pick-up k
6. stack k a
7. pick-up a
8. stack a e
9. pick-up e
10. stack e g
11. pick-up g
12. stack g j
13. pick-up j
14. stack j d","[""pick-up c"", ""stack c i"", ""pick-up i"", ""stack i k"", ""pick-up k"", ""stack k a"", ""pick-up a"", ""stack a e"", ""pick-up e"", ""stack e g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j d""]",14
BW_502,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-107.pddl,easy,high,"1. pick-up d  
2. stack d h  
3. pick-up h  
4. stack h i  
5. pick-up i  
6. stack i e  ","[""pick-up d"", ""stack d h"", ""pick-up h"", ""stack h i"", ""pick-up i"", ""stack i e""]",6
BW_503,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-108.pddl,hard,high,"1. pick-up f
2. stack f g
3. pick-up g
4. stack g a
5. pick-up a
6. stack a c
7. pick-up c
8. stack c d
9. pick-up d
10. stack d h
11. pick-up h
12. stack h k
13. pick-up k
14. stack k j
15. pick-up j
16. stack j b
17. pick-up b
18. stack b e
19. pick-up e
20. stack e i
21. pick-up i
22. stack i l","[""pick-up f"", ""stack f g"", ""pick-up g"", ""stack g a"", ""pick-up a"", ""stack a c"", ""pick-up c"", ""stack c d"", ""pick-up d"", ""stack d h"", ""pick-up h"", ""stack h k"", ""pick-up k"", ""stack k j"", ""pick-up j"", ""stack j b"", ""pick-up b"", ""stack b e"", ""pick-up e"", ""stack e i"", ""pick-up i"", ""stack i l""]",22
BW_504,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-109.pddl,medium,high,"1. pick-up a  
2. stack a h  
3. pick-up h  
4. stack h f  
5. pick-up f  
6. stack f k  
7. pick-up k  
8. stack k e  
9. pick-up e  
10. stack e l  
11. pick-up l  
12. stack l b","[""pick-up a"", ""stack a h"", ""pick-up h"", ""stack h f"", ""pick-up f"", ""stack f k"", ""pick-up k"", ""stack k e"", ""pick-up e"", ""stack e l"", ""pick-up l"", ""stack l b""]",12
BW_505,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-110.pddl,medium,high,"1. pick-up g
2. stack g b
3. pick-up d
4. stack d g
5. pick-up c
6. stack c d
7. pick-up b
8. stack b h","[""pick-up g"", ""stack g b"", ""pick-up d"", ""stack d g"", ""pick-up c"", ""stack c d"", ""pick-up b"", ""stack b h""]",8
BW_506,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-113.pddl,easy,high,"1. pick-up g
2. stack g b
3. pick-up b
4. stack b f","[""pick-up g"", ""stack g b"", ""pick-up b"", ""stack b f""]",4
BW_507,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-115.pddl,easy,high,"1. pick-up h
2. stack h e
3. pick-up j
4. stack j h","[""pick-up h"", ""stack h e"", ""pick-up j"", ""stack j h""]",4
BW_508,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-116.pddl,medium,high,"1. pick-up e
2. stack e c
3. pick-up c
4. stack c g
5. pick-up g
6. stack g b
7. pick-up b
8. stack b f","[""pick-up e"", ""stack e c"", ""pick-up c"", ""stack c g"", ""pick-up g"", ""stack g b"", ""pick-up b"", ""stack b f""]",8
BW_509,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-117.pddl,medium,high,"1. pick-up h
2. stack h d
3. pick-up d
4. stack d f
5. pick-up f
6. stack f j
7. pick-up j
8. stack j i","[""pick-up h"", ""stack h d"", ""pick-up d"", ""stack d f"", ""pick-up f"", ""stack f j"", ""pick-up j"", ""stack j i""]",8
BW_510,openai/gpt-4o,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-119.pddl,medium,high,"1. pick-up h
2. stack h i
3. pick-up l
4. stack l h
5. pick-up c
6. stack c l
7. pick-up a
8. stack a c
9. pick-up j
10. stack j a
11. pick-up k
12. stack k j","[""pick-up h"", ""stack h i"", ""pick-up l"", ""stack l h"", ""pick-up c"", ""stack c l"", ""pick-up a"", ""stack a c"", ""pick-up j"", ""stack j a"", ""pick-up k"", ""stack k j""]",12
