problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes,status
BW_E017,W4,"FORMAL DEFINITION:
π = ⟨P, S₀, S*, A⟩

BLOCKS:
B = {a, b, c}

INITIAL STATE S₀:
OnTable(a), OnTable(b), OnTable(c),
Clear(a), Clear(b), Clear(c),
HandEmpty

GOAL STATE S*:
On(a,b), On(c,a)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. pick-up(x):
   Pre:  Clear(x), OnTable(x), HandEmpty
   Add:  Holding(x)
   Del:  Clear(x), OnTable(x), HandEmpty

2. put-down(x):
   Pre:  Holding(x)
   Add:  OnTable(x), Clear(x), HandEmpty
   Del:  Holding(x)

3. stack(x, y):
   Pre:  Holding(x), Clear(y)
   Add:  On(x,y), Clear(x), HandEmpty
   Del:  Holding(x), Clear(y)

4. unstack(x, y):
   Pre:  On(x,y), Clear(x), HandEmpty
   Add:  Holding(x), Clear(y)
   Del:  On(x,y), Clear(x), HandEmpty

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Exactly one block can be held at a time
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  pick-up X
  put-down X
  stack X Y
  unstack X Y
No explanation. No extra text.","pick-up a
stack a b
pick-up c
stack c a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_17,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E017,W5,"""You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block c is on block a, block a is on block b. Block b is on the table. The hand is empty. Goal: Blocks a, b, and c are all clear and on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","unstack c a
put-down c
unstack a b
put-down a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_17,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E019,canonical,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block a is on block b and clear. Block b is on the table. Block c is on the table and clear. The hand is empty. Goal: Block a is on block c, and block b is on block a. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack a b
stack a c
pick-up b
stack b a",planning_suite,blocksworld,easy,low,type=planbench_generated | dataset=planbench_basic | filename=instance-basic-3-19.pddl,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E019,W1,"""You are a robotic manipulator. Permitted operations: pick-up X (X must be unobstructed and resting on the surface, gripper must be vacant), put-down X (deposit X onto the surface), stack X Y (position X atop Y; Y must be unobstructed, you must be gripping X), unstack X Y (retrieve X from atop Y; X must be unobstructed, gripper must be vacant). You may grip one block at a time. Current configuration: Block a is on block b and unobstructed. Block b is on the surface. Block c is on the surface and unobstructed. The gripper is vacant. Objective: Block a rests atop block c, and block b rests atop block a. Reply with a numbered sequence of operations only. Each operation must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","unstack a b
stack a c
pick-up b
stack b a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_19,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E019,W2,"Action Reference:
| Action | Preconditions | Effect |
|-------------|--------------------------------------|-------------------|
| pick-up X | X is on table, X is clear, hand empty| holding X |
| put-down X | holding X | X on table |
| stack X Y | holding X, Y is clear | X on Y |
| unstack X Y | X on Y, X is clear, hand empty | holding X |

Current State:
| Block | Location | Clear? |
|-------|----------|--------|
| a | on b | yes |
| b | table | no |
| c | table | yes |

Goal:
| Block | Must be on top of |
|-------|-------------------|
| a | c |
| b | a |

Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack a b
stack a c
pick-up b
stack b a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_19,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E019,W3,"""You are an HR manager building a reporting chain. Available actions: select X (X must have no direct reports and be unassigned, hands must be free), release X (return X to the unassigned pool), place X under Y (Y must have no one above them, you must be holding X), remove X from Y (X must have no direct reports, hands must be free). You can manage one employee at a time. Current state: Aaron is reporting to Brian. Brian is unassigned and available. Clara is unassigned and available. Your hands are free. Goal: Aaron reports to Clara, and Brian reports to Aaron. Respond with a numbered list of actions only. Each action must be exactly one of: select X / release X / place X under Y / remove X from Y. No explanation. No extra text.""","remove Aaron from Brian
select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_19,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E019,W4,"FORMAL DEFINITION:
π = ⟨P, S₀, S*, A⟩

BLOCKS:
B = {a, b, c}

INITIAL STATE S₀:
On(a,b), OnTable(b), OnTable(c),
Clear(a), Clear(c),
HandEmpty

GOAL STATE S*:
On(a,c), On(b,a)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. pick-up(x):
   Pre:  Clear(x), OnTable(x), HandEmpty
   Add:  Holding(x)
   Del:  Clear(x), OnTable(x), HandEmpty

2. put-down(x):
   Pre:  Holding(x)
   Add:  OnTable(x), Clear(x), HandEmpty
   Del:  Holding(x)

3. stack(x, y):
   Pre:  Holding(x), Clear(y)
   Add:  On(x,y), Clear(x), HandEmpty
   Del:  Holding(x), Clear(y)

4. unstack(x, y):
   Pre:  On(x,y), Clear(x), HandEmpty
   Add:  Holding(x), Clear(y)
   Del:  On(x,y), Clear(x), HandEmpty

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Exactly one block can be held at a time
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  pick-up X
  put-down X
  stack X Y
  unstack X Y
No explanation. No extra text.","unstack a b
stack a c
pick-up b
stack b a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_19,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E019,W5,"""You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block b is on block a, block a is on block c. Block c is on the table. The hand is empty. Goal: Block a is on block b, block b and block c are on the table, and blocks a and c are clear. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""
","unstack b a
put-down b
unstack a c
stack a b",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_19,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E100,canonical,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, and c are on the table. Block a is on the table. Block b is on the table. Block c is on block a and clear. Block b is clear. The hand is empty. Goal: Block b is on block c, and block c is on block a. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.


","pick-up b
stack b c",planning_suite,blocksworld,easy,low,type=planbench_generated | dataset=planbench_basic | filename=instance-basic-3-100.pddl,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=2,"3 blocks, 2 moves",ok
BW_E100,W1,"""You are a robotic manipulator. Permitted operations: pick-up X (X must be unobstructed and resting on the surface, gripper must be vacant), put-down X (deposit X onto the surface), stack X Y (position X atop Y; Y must be unobstructed, you must be gripping X), unstack X Y (retrieve X from atop Y; X must be unobstructed, gripper must be vacant). You may grip one block at a time. Current configuration: Blocks a, b, and c are on the surface. Block a is on the surface. Block b is on the surface. Block c is on block a and unobstructed. Block b is unobstructed. The gripper is vacant. Objective: Block b rests atop block c, and block c rests atop block a. Reply with a numbered sequence of operations only. Each operation must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","pick-up b
stack b c",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_100,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=2,"3 blocks, 2 moves",ok
BW_E100,W2,"Action Reference:
| Action | Preconditions | Effect |
|-------------|--------------------------------------|-------------------|
| pick-up X | X is on table, X is clear, hand empty| holding X |
| put-down X | holding X | X on table |
| stack X Y | holding X, Y is clear | X on Y |
| unstack X Y | X on Y, X is clear, hand empty | holding X |

Current State:
| Block | Location | Clear? |
|-------|----------|--------|
| a | table | no |
| b | table | yes |
| c | on a | yes |

Goal:
| Block | Must be on top of |
|-------|-------------------|
| b | c |
| c | a |

Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up b
stack b c",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_100,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=2,"3 blocks, 2 moves",ok
BW_E100,W3,"""You are an HR manager building a reporting chain. Available actions: select X (X must have no direct reports and be unassigned, hands must be free), release X (return X to the unassigned pool), place X under Y (Y must have no one above them, you must be holding X), remove X from Y (X must have no direct reports, hands must be free). You can manage one employee at a time. Current state: Aaron is unassigned. Brian is unassigned. Clara is reporting to Aaron. Brian has no one above him. Clara has no one above her. Your hands are free. Goal: Brian reports to Clara, and Clara reports to Aaron. Respond with a numbered list of actions only. Each action must be exactly one of: select X / release X / place X under Y / remove X from Y. No explanation. No extra text.""","select Brian
place Brian under Clara",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_100,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=2,"3 blocks, 2 moves",ok
BW_E100,W4,"FORMAL DEFINITION:
π = ⟨P, S₀, S*, A⟩

BLOCKS:
B = {a, b, c}

INITIAL STATE S₀:
OnTable(a), OnTable(b), Clear(b), Clear(c),
On(c,a), HandEmpty

GOAL STATE S*:
On(b,c), On(c,a)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. pick-up(x):
   Pre:  Clear(x), OnTable(x), HandEmpty
   Add:  Holding(x)
   Del:  Clear(x), OnTable(x), HandEmpty

2. put-down(x):
   Pre:  Holding(x)
   Add:  OnTable(x), Clear(x), HandEmpty
   Del:  Holding(x)

3. stack(x, y):
   Pre:  Holding(x), Clear(y)
   Add:  On(x,y), Clear(x), HandEmpty
   Del:  Holding(x), Clear(y)

4. unstack(x, y):
   Pre:  On(x,y), Clear(x), HandEmpty
   Add:  Holding(x), Clear(y)
   Del:  On(x,y), Clear(x), HandEmpty

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Exactly one block can be held at a time
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  pick-up X
  put-down X
  stack X Y
  unstack X Y
No explanation. No extra text.","pick-up b
stack b c",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_100,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=2,"3 blocks, 2 moves",ok
BW_E100,W5,"""You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block b is on block c, block c is on block a. Block a is on the table. The hand is empty. Goal: Blocks a and b are on the table, block c is on block a, and blocks b and c are clear. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","unstack b c
put-down b",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_100,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=2,"3 blocks, 2 moves",ok
MBW_001,canonical,"""You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: harmony is true. planet and province are true for blocks j, f, i, g, d, b, h, and l. Goal: craves j f, craves f i, craves i g, craves g d, craves d b, craves b h, and craves h l are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-1.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-1.pddl,verify_mystery_blocksworld_plan,num_blocks=8 | requires_unstacking=false | max_initial_stack_depth=1,8 blocks clean-start mystery instance,ok
MBW_001,W1,"""You are a robotic manipulator. Permitted operations: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current configuration: harmony is true. planet and province are true for blocks j, f, i, g, d, b, h, and l. Objective:craves j f, craves f i, craves i g, craves g d, craves d b, craves b h, and craves h l are true. Reply with a numbered sequence of operations only. Each operation must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-1.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-1.pddl,verify_mystery_blocksworld_plan,num_blocks=8 | requires_unstacking=false | max_initial_stack_depth=1,8 blocks clean-start mystery instance,ok
MBW_001,W2,"Action Reference:
| Action      | Preconditions                                  | Effect   |
|-------------|------------------------------------------------|----------|
| attack X    | harmony, province X, planet X are true         | pain X   |
| succumb X   | pain X is true                                 | harmony  |
| overcome X Y| province Y and pain X are true                 | craves X Y|
| feast X Y   | craves X Y, province X, and harmony are true   | pain X   |

Current State:
| Block | Planet? | Province? |
|-------|---------|-----------|
| j     | yes     | yes       |
| f     | yes     | yes       |
| i     | yes     | yes       |
| g     | yes     | yes       |
| d     | yes     | yes       |
| b     | yes     | yes       |
| h     | yes     | yes       |
| l     | yes     | yes       |
Note: harmony is true.

Goal:
| Block | Must crave |
|-------|------------|
| j     | f          |
| f     | i          |
| i     | g          |
| g     | d          |
| d     | b          |
| b     | h          |
| h     | l          |

Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-1.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-1.pddl,verify_mystery_blocksworld_plan,num_blocks=8 | requires_unstacking=false | max_initial_stack_depth=1,8 blocks clean-start mystery instance,ok
MBW_001,W3,"""You are a diplomat brokering alliances. Available actions: provoke X (requires goodwill, sovereignty X, and influence X to be true), appease X (requires tension X to be true), broker X Y (requires sovereignty Y and tension X to be true), negotiate X Y (requires alliance X Y, sovereignty X, and goodwill to be true). Current state: goodwill is true. influence and sovereignty are true for nations Jordan, Finland, Iceland, Greece, Denmark, Belgium, Hungary, and Latvia. Goal: Jordan allies with Finland, Finland allies with Iceland, Iceland allies with Greece, Greece allies with Denmark, Denmark allies with Belgium, Belgium allies with Hungary, and Hungary allies with Latvia. Respond with a numbered list of actions only. Each action must be exactly one of: provoke X / appease X / broker X Y / negotiate X Y. No explanation. No extra text.""","provoke Hungary
broker Hungary Latvia
provoke Belgium
broker Belgium Hungary
provoke Denmark
broker Denmark Belgium
provoke Greece
broker Greece Denmark
provoke Iceland
broker Iceland Greece
provoke Finland
broker Finland Iceland
provoke Jordan
broker Jordan Finland",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-1.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-1.pddl,verify_mystery_blocksworld_plan,num_blocks=8 | requires_unstacking=false | max_initial_stack_depth=1,8 blocks clean-start mystery instance,ok
MBW_001,W4,"FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {j, f, i, g, d, b, h, l}

INITIAL STATE S₀:
Harmony,
Planet(j), Planet(f), Planet(i), Planet(g),
Planet(d), Planet(b), Planet(h), Planet(l),
Province(j), Province(f), Province(i), Province(g),
Province(d), Province(b), Province(h), Province(l)

GOAL STATE S*:
Craves(j,f), Craves(f,i), Craves(i,g), Craves(g,d),
Craves(d,b), Craves(b,h), Craves(h,l)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. attack(x):
   Pre:  Harmony, Province(x), Planet(x)
   Add:  Pain(x)
   Del:  Harmony, Province(x), Planet(x)

2. succumb(x):
   Pre:  Pain(x)
   Add:  Harmony, Province(x), Planet(x)
   Del:  Pain(x)

3. overcome(x, y):
   Pre:  Province(y), Pain(x)
   Add:  Harmony, Province(x), Craves(x,y)
   Del:  Province(y), Pain(x)

4. feast(x, y):
   Pre:  Craves(x,y), Province(x), Harmony
   Add:  Pain(x), Province(y)
   Del:  Craves(x,y), Province(x), Harmony

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  attack X
  succumb X
  overcome X Y
  feast X Y
No explanation. No extra text.","attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-1.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-1.pddl,verify_mystery_blocksworld_plan,num_blocks=8 | requires_unstacking=false | max_initial_stack_depth=1,8 blocks clean-start mystery instance,ok
MBW_001,W5,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true).
Current state: harmony is true. planet and province are true for blocks j, f, i, g, d, b, h, and l. craves j f, craves f i, craves i g, craves g d, craves d b, craves b h, and craves h l are true.
Goal: harmony is true. planet and province are true for all blocks j, f, i, g, d, b, h, and l. No craves relationships exist.
Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","feast j f
succumb j
feast f i
succumb f
feast i g
succumb i
feast g d
succumb g
feast d b
succumb d
feast b h
succumb b
feast h l
succumb h",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-1.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-1.pddl,verify_mystery_blocksworld_plan,num_blocks=8 | requires_unstacking=false | max_initial_stack_depth=2,9 blocks clean-start mystery instance,ok
MBW_100,canonical,"""You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: harmony is true. planet and province are true for blocks b, j, l, and i. Goal: craves b j, craves j l, and craves l i are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack l
overcome l i
attack j
overcome j l
attack b
overcome b j",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-100.pddl | path=plan-bench/instances/blocksworld/generated/instance-100/mystery/instance-100-mystery.pddl,verify_mystery_blocksworld_plan,num_blocks=4 | requires_unstacking=false | max_initial_stack_depth=1,4 blocks clean-start mystery instance,ok
MBW_100,W1,"""You are a robotic manipulator. Permitted operations: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current configuration: harmony is true. planet and province are true for blocks b, j, l, and i. Objective: craves b j, craves j l, and craves l i are true. Respond with a numbered list of actions only. Each operation must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack l
overcome l i
attack j
overcome j l
attack b
overcome b j",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-100.pddl | path=plan-bench/instances/blocksworld/generated/instance-100/mystery/instance-100-mystery.pddl,verify_mystery_blocksworld_plan,num_blocks=4 | requires_unstacking=false | max_initial_stack_depth=1,4 blocks clean-start mystery instance,broken
MBW_100,W2,"Action Reference:
| Action      | Preconditions                                  | Effect   |
|-------------|------------------------------------------------|----------|
| attack X    | harmony, province X, planet X are true         | pain X   |
| succumb X   | pain X is true                                 | harmony  |
| overcome X Y| province Y and pain X are true                 | craves X Y|
| feast X Y   | craves X Y, province X, and harmony are true   | pain X   |

Current State:
| Block | Planet? | Province? |
|-------|---------|-----------|
| b     | yes     | yes       |
| j     | yes     | yes       |
| l     | yes     | yes       |
| i     | yes     | yes       |
Note: harmony is true.

Goal:
| Block | Must crave |
|-------|------------|
| b     | j          |
| j     | l          |
| l     | i          |

Respond with a numbered list of actions only. Each action must be exactly
one of: attack X / succumb X / overcome X Y / feast X Y.
No explanation. No extra text.","attack l
overcome l i
attack j
overcome j l
attack b
overcome b j",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-100.pddl | path=plan-bench/instances/blocksworld/generated/instance-100/mystery/instance-100-mystery.pddl,verify_mystery_blocksworld_plan,num_blocks=4 | requires_unstacking=false | max_initial_stack_depth=1,4 blocks clean-start mystery instance,ok
MBW_100,W3,"""You are a diplomat brokering alliances. Available actions: provoke X (requires goodwill, sovereignty X, and influence X to be true), appease X (requires tension X to be true), broker X Y (requires sovereignty Y and tension X to be true), negotiate X Y (requires alliance X Y, sovereignty X, and goodwill to be true). Current state: goodwill is true. influence and sovereignty are true for nations Morocco, Thailand, Uruguay, and Estonia. Goal: Morocco allies with Thailand, Thailand allies with Uruguay, and Uruguay allies with Estonia. Respond with a numbered list of actions only. Each action must be exactly one of: provoke X / appease X / broker X Y / negotiate X Y. No explanation. No extra text.""","provoke Uruguay
broker Uruguay Estonia
provoke Thailand
broker Thailand Uruguay
provoke Morocco
broker Morocco Thailand",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-100.pddl | path=plan-bench/instances/blocksworld/generated/instance-100/mystery/instance-100-mystery.pddl,verify_mystery_blocksworld_plan,num_blocks=4 | requires_unstacking=false | max_initial_stack_depth=1,4 blocks clean-start mystery instance,ok
MBW_100,W4,"FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {b, j, l, i}

INITIAL STATE S₀:
Harmony,
Planet(b), Planet(j), Planet(l), Planet(i),
Province(b), Province(j), Province(l), Province(i)

GOAL STATE S*:
Craves(b,j), Craves(j,l), Craves(l,i)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. attack(x):
   Pre:  Harmony, Province(x), Planet(x)
   Add:  Pain(x)
   Del:  Harmony, Province(x), Planet(x)

2. succumb(x):
   Pre:  Pain(x)
   Add:  Harmony, Province(x), Planet(x)
   Del:  Pain(x)

3. overcome(x, y):
   Pre:  Province(y), Pain(x)
   Add:  Harmony, Province(x), Craves(x,y)
   Del:  Province(y), Pain(x)

4. feast(x, y):
   Pre:  Craves(x,y), Province(x), Harmony
   Add:  Pain(x), Province(y)
   Del:  Craves(x,y), Province(x), Harmony

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  attack X
  succumb X
  overcome X Y
  feast X Y
No explanation. No extra text.","attack l
overcome l i
attack j
overcome j l
attack b
overcome b j",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-100.pddl | path=plan-bench/instances/blocksworld/generated/instance-100/mystery/instance-100-mystery.pddl,verify_mystery_blocksworld_plan,num_blocks=4 | requires_unstacking=false | max_initial_stack_depth=1,4 blocks clean-start mystery instance,ok
MBW_100,W5,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true).
Current state: harmony is true. planet and province are true for blocks b, j, l, and i. craves b j, craves j l, and craves l i are true.
Goal: harmony is true. planet and province are true for all blocks b, j, l, and i. No craves relationships exist.
Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.
","feast b j
succumb b
feast j l
succumb j
feast l i
succumb l",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-100.pddl | path=plan-bench/instances/blocksworld/generated/instance-100/mystery/instance-100-mystery.pddl,verify_mystery_blocksworld_plan,num_blocks=4 | requires_unstacking=false | max_initial_stack_depth=2,5 blocks clean-start mystery instance,ok
MBW_127,canonical,"""You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: harmony is true. planet and province are true for blocks k, g, j, e, and b. Goal: craves k g, craves g j, craves j e, and craves e b are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack e
overcome e b
attack j
overcome j e
attack g
overcome g j
attack k
overcome k g",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-127.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-127.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance,ok
