problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,instance_type,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes
SP_037,W6,"A route-planning task over weighted one-way roads. Edge list and travel times are:

- 0 -> 4: 3
- 0 -> 2: 11
- 1 -> 6: 14
- 1 -> 3: 1
- 2 -> 3: 5
- 2 -> 6: 3
- 3 -> 2: 2
- 4 -> 1: 1
- 5 -> 1: 13
- 5 -> 2: 12
- 6 -> 3: 18

Reply with only the path as a sequence of nodes and the total cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 4 -> 1 -> 3 -> 2 -> 6, Cost: 10",algorithmic,shortest_path,standard,hard,high,procedural_seed_11324365107914742565,verify_sp,"{""subtype"": ""SP"", ""directed"": true, ""source"": 0, ""target"": 6, ""graph"": [{""u"": 0, ""v"": 4, ""w"": 3}, {""u"": 0, ""v"": 2, ""w"": 11}, {""u"": 1, ""v"": 6, ""w"": 14}, {""u"": 1, ""v"": 3, ""w"": 1}, {""u"": 2, ""v"": 3, ""w"": 5}, {""u"": 2, ""v"": 6, ""w"": 3}, {""u"": 3, ""v"": 2, ""w"": 2}, {""u"": 4, ""v"": 1, ""w"": 1}, {""u"": 5, ""v"": 1, ""w"": 13}, {""u"": 5, ""v"": 2, ""w"": 12}, {""u"": 6, ""v"": 3, ""w"": 18}], ""num_vertices"": 7, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Path: 0 -> 1 -> 2 -> 4 -> 6, Cost: 18"", ""greedy_succeeds"": false, ""adversarial_pattern"": ""trap"", ""difficulty_numeric"": 15, ""critical_step_index"": 0}",stage1_procedural_generation | w6_seed=1713121515
SP_038,W1,"A route planner contains 9 locations designated 0 through 8. All roads are unidirectional and have associated travel times.

The available connections are:
- Node 0 connects to Node 1: 1
- Node 0 connects to Node 3: 4
- Node 0 connects to Node 5: 10
- Node 0 connects to Node 6: 12
- Node 0 connects to Node 7: 8
- Node 1 connects to Node 2: 1
- Node 1 connects to Node 4: 14
- Node 2 connects to Node 4: 12
- Node 2 connects to Node 8: 24
- Node 3 connects to Node 2: 11
- Node 3 connects to Node 4: 4
- Node 4 connects to Node 8: 4
- Node 5 connects to Node 8: 11
- Node 6 connects to Node 8: 8
- Node 7 connects to Node 8: 12

Find the path with minimum total cost from node 0 to node 8.

Provide only the path and its cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_12756934032902703175,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":0,""v"":6,""w"":12},{""u"":0,""v"":7,""w"":8},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_038,W2,"Graph edges:
(0 → 1, weight=1)
(0 → 3, weight=4)
(0 → 5, weight=10)
(0 → 6, weight=12)
(0 → 7, weight=8)
(1 → 2, weight=1)
(1 → 4, weight=14)
(2 → 4, weight=12)
(2 → 8, weight=24)
(3 → 2, weight=11)
(3 → 4, weight=4)
(4 → 8, weight=4)
(5 → 8, weight=11)
(6 → 8, weight=8)
(7 → 8, weight=12)
Source: 0
Target: 8","Path: 0 -> 3 -> 4 -> 8, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_12756934032902703175,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":0,""v"":6,""w"":12},{""u"":0,""v"":7,""w"":8},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_038,W3,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node Berlin to Node Dresden: 1
- Node Berlin to Node Munich: 4
- Node Berlin to Node Hamburg: 10
- Node Berlin to Node Frankfurt: 12
- Node Berlin to Node Cologne: 8
- Node Dresden to Node Prague: 1
- Node Dresden to Node Vienna: 14
- Node Prague to Node Vienna: 12
- Node Prague to Node Budapest: 24
- Node Munich to Node Prague: 11
- Node Munich to Node Vienna: 4
- Node Vienna to Node Budapest: 4
- Node Hamburg to Node Budapest: 11
- Node Frankfurt to Node Budapest: 8
- Node Cologne to Node Budapest: 12

What is the shortest path from node Berlin to node Budapest and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: Berlin -> Munich -> Vienna -> Budapest, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_12756934032902703175,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":0,""v"":6,""w"":12},{""u"":0,""v"":7,""w"":8},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}","stage1_procedural_generation | {""entity_mapping"": {""0"": ""Berlin"", ""1"": ""Dresden"", ""2"": ""Prague"", ""3"": ""Munich"", ""4"": ""Vienna"", ""5"": ""Hamburg"", ""6"": ""Frankfurt"", ""7"": ""Cologne"", ""8"": ""Budapest""}}"
SP_038,W4,"G = (V, E) where V = {0, 1, ..., 8}
E = {(0,1,1), (0,3,4), (0,5,10), (0,6,12), (0,7,8), (1,2,1), (1,4,14), (2,4,12), (2,8,24), (3,2,11), (3,4,4), (4,8,4), (5,8,11), (6,8,8), (7,8,12)}
Find: δ(0, 8) = minimum weight path from 0 to 8
OUTPUT FORMAT:
Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_12756934032902703175,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":0,""v"":6,""w"":12},{""u"":0,""v"":7,""w"":8},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_038,W5,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 10
- Node 0 to Node 6: 12
- Node 0 to Node 7: 8
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 8: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 8: 4
- Node 5 to Node 8: 11
- Node 6 to Node 8: 8
- Node 7 to Node 8: 12

What is the shortest path from node 8 to node 0 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 8 -> 4 -> 3 -> 0, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_12756934032902703175,verify_sp,"{""subtype"": ""SP"", ""directed"": true, ""source"": 8, ""target"": 0, ""graph"": [{""u"": 1, ""v"": 0, ""w"": 1}, {""u"": 3, ""v"": 0, ""w"": 4}, {""u"": 5, ""v"": 0, ""w"": 10}, {""u"": 6, ""v"": 0, ""w"": 12}, {""u"": 7, ""v"": 0, ""w"": 8}, {""u"": 2, ""v"": 1, ""w"": 1}, {""u"": 4, ""v"": 1, ""w"": 14}, {""u"": 4, ""v"": 2, ""w"": 12}, {""u"": 8, ""v"": 2, ""w"": 24}, {""u"": 2, ""v"": 3, ""w"": 11}, {""u"": 4, ""v"": 3, ""w"": 4}, {""u"": 8, ""v"": 4, ""w"": 4}, {""u"": 8, ""v"": 5, ""w"": 11}, {""u"": 8, ""v"": 6, ""w"": 8}, {""u"": 8, ""v"": 7, ""w"": 12}], ""num_vertices"": 9, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"", ""greedy_succeeds"": false, ""adversarial_pattern"": ""trap"", ""difficulty_numeric"": 15, ""critical_step_index"": 0}",stage1_procedural_generation
SP_038,W6,"A route-planning task over weighted one-way roads. Edge list and travel times are:

- 0 -> 5: 2
- 1 -> 8: 2
- 1 -> 0: 13
- 3 -> 8: 10
- 3 -> 1: 2
- 5 -> 4: 15
- 5 -> 1: 15
- 5 -> 6: 14
- 5 -> 3: 3
- 6 -> 0: 5
- 6 -> 8: 5
- 6 -> 4: 17
- 7 -> 6: 6
- 8 -> 0: 10
- 8 -> 6: 14

Reply with only the path as a sequence of nodes and the total cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 5 -> 3 -> 1 -> 8, Cost: 9",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_12756934032902703175,verify_sp,"{""subtype"": ""SP"", ""directed"": true, ""source"": 0, ""target"": 8, ""graph"": [{""u"": 0, ""v"": 5, ""w"": 2}, {""u"": 1, ""v"": 8, ""w"": 2}, {""u"": 1, ""v"": 0, ""w"": 13}, {""u"": 3, ""v"": 8, ""w"": 10}, {""u"": 3, ""v"": 1, ""w"": 2}, {""u"": 5, ""v"": 4, ""w"": 15}, {""u"": 5, ""v"": 1, ""w"": 15}, {""u"": 5, ""v"": 6, ""w"": 14}, {""u"": 5, ""v"": 3, ""w"": 3}, {""u"": 6, ""v"": 0, ""w"": 5}, {""u"": 6, ""v"": 8, ""w"": 5}, {""u"": 6, ""v"": 4, ""w"": 17}, {""u"": 7, ""v"": 6, ""w"": 6}, {""u"": 8, ""v"": 0, ""w"": 10}, {""u"": 8, ""v"": 6, ""w"": 14}], ""num_vertices"": 9, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"", ""greedy_succeeds"": false, ""adversarial_pattern"": ""trap"", ""difficulty_numeric"": 15, ""critical_step_index"": 0}",stage1_procedural_generation | w6_seed=122868572
SP_039,W1,"There are 9 locations in a route planning system, numbered from 0 through 8. The roads between locations are one-directional and have associated travel times.

The connections and their travel times are as follows:
- From Node 0 to Node 1: 1
- From Node 0 to Node 3: 4
- From Node 0 to Node 5: 8
- From Node 0 to Node 6: 11
- From Node 0 to Node 7: 9
- From Node 1 to Node 2: 1
- From Node 1 to Node 4: 14
- From Node 2 to Node 4: 12
- From Node 2 to Node 8: 24
- From Node 3 to Node 2: 11
- From Node 3 to Node 4: 4
- From Node 4 to Node 8: 4
- From Node 5 to Node 8: 11
- From Node 6 to Node 8: 8
- From Node 7 to Node 8: 12

Find the path with minimum total travel time from node 0 to node 8 and provide the total cost.

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_2618131715809124932,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":8},{""u"":0,""v"":6,""w"":11},{""u"":0,""v"":7,""w"":9},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_039,W2,"Graph edges:
(0 → 1, weight=1)
(0 → 3, weight=4)
(0 → 5, weight=8)
(0 → 6, weight=11)
(0 → 7, weight=9)
(1 → 2, weight=1)
(1 → 4, weight=14)
(2 → 4, weight=12)
(2 → 8, weight=24)
(3 → 2, weight=11)
(3 → 4, weight=4)
(4 → 8, weight=4)
(5 → 8, weight=11)
(6 → 8, weight=8)
(7 → 8, weight=12)
Source: 0
Target: 8","Path: 0 -> 3 -> 4 -> 8, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_2618131715809124932,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":8},{""u"":0,""v"":6,""w"":11},{""u"":0,""v"":7,""w"":9},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_039,W3,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node London to Node Paris: 1
- Node London to Node Brussels: 4
- Node London to Node Madrid: 8
- Node London to Node Milan: 11
- Node London to Node Berlin: 9
- Node Paris to Node Lyon: 1
- Node Paris to Node Geneva: 14
- Node Lyon to Node Geneva: 12
- Node Lyon to Node Rome: 24
- Node Brussels to Node Lyon: 11
- Node Brussels to Node Geneva: 4
- Node Geneva to Node Rome: 4
- Node Madrid to Node Rome: 11
- Node Milan to Node Rome: 8
- Node Berlin to Node Rome: 12

What is the shortest path from node London to node Rome and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: London -> Brussels -> Geneva -> Rome, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_2618131715809124932,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":8},{""u"":0,""v"":6,""w"":11},{""u"":0,""v"":7,""w"":9},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}","stage1_procedural_generation | {""entity_mapping"": {""0"": ""London"", ""1"": ""Paris"", ""2"": ""Lyon"", ""3"": ""Brussels"", ""4"": ""Geneva"", ""5"": ""Madrid"", ""6"": ""Milan"", ""7"": ""Berlin"", ""8"": ""Rome""}}"
SP_039,W4,"G = (V, E) where V = {0, 1, ..., 8}
E = {(0,1,1), (0,3,4), (0,5,8), (0,6,11), (0,7,9), (1,2,1), (1,4,14), (2,4,12), (2,8,24), (3,2,11), (3,4,4), (4,8,4), (5,8,11), (6,8,8), (7,8,12)}
Find: δ(0, 8) = minimum weight path from 0 to 8
OUTPUT FORMAT:
Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_2618131715809124932,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":8,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":8},{""u"":0,""v"":6,""w"":11},{""u"":0,""v"":7,""w"":9},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":8,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":8,""w"":4},{""u"":5,""v"":8,""w"":11},{""u"":6,""v"":8,""w"":8},{""u"":7,""v"":8,""w"":12}],""num_vertices"":9,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_039,W5,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 8
- Node 0 to Node 6: 11
- Node 0 to Node 7: 9
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 8: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 8: 4
- Node 5 to Node 8: 11
- Node 6 to Node 8: 8
- Node 7 to Node 8: 12

What is the shortest path from node 8 to node 0 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 8 -> 4 -> 3 -> 0, Cost: 12",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_2618131715809124932,verify_sp,"{""subtype"": ""SP"", ""directed"": true, ""source"": 8, ""target"": 0, ""graph"": [{""u"": 1, ""v"": 0, ""w"": 1}, {""u"": 3, ""v"": 0, ""w"": 4}, {""u"": 5, ""v"": 0, ""w"": 8}, {""u"": 6, ""v"": 0, ""w"": 11}, {""u"": 7, ""v"": 0, ""w"": 9}, {""u"": 2, ""v"": 1, ""w"": 1}, {""u"": 4, ""v"": 1, ""w"": 14}, {""u"": 4, ""v"": 2, ""w"": 12}, {""u"": 8, ""v"": 2, ""w"": 24}, {""u"": 2, ""v"": 3, ""w"": 11}, {""u"": 4, ""v"": 3, ""w"": 4}, {""u"": 8, ""v"": 4, ""w"": 4}, {""u"": 8, ""v"": 5, ""w"": 11}, {""u"": 8, ""v"": 6, ""w"": 8}, {""u"": 8, ""v"": 7, ""w"": 12}], ""num_vertices"": 9, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"", ""greedy_succeeds"": false, ""adversarial_pattern"": ""trap"", ""difficulty_numeric"": 15, ""critical_step_index"": 0}",stage1_procedural_generation
SP_039,W6,"A route-planning task over weighted one-way roads. Edge list and travel times are:

- 0 -> 3: 2
- 0 -> 2: 5
- 1 -> 7: 6
- 2 -> 1: 7
- 2 -> 7: 10
- 3 -> 7: 18
- 3 -> 5: 2
- 4 -> 3: 5
- 4 -> 2: 16
- 5 -> 7: 2
- 5 -> 0: 6
- 7 -> 0: 15
- 7 -> 8: 2
- 8 -> 0: 5
- 8 -> 3: 14

Reply with only the path as a sequence of nodes and the total cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 5 -> 7 -> 8, Cost: 8",algorithmic,shortest_path,adversarial,hard,high,procedural_seed_2618131715809124932,verify_sp,"{""subtype"": ""SP"", ""directed"": true, ""source"": 0, ""target"": 8, ""graph"": [{""u"": 0, ""v"": 3, ""w"": 2}, {""u"": 0, ""v"": 2, ""w"": 5}, {""u"": 1, ""v"": 7, ""w"": 6}, {""u"": 2, ""v"": 1, ""w"": 7}, {""u"": 2, ""v"": 7, ""w"": 10}, {""u"": 3, ""v"": 7, ""w"": 18}, {""u"": 3, ""v"": 5, ""w"": 2}, {""u"": 4, ""v"": 3, ""w"": 5}, {""u"": 4, ""v"": 2, ""w"": 16}, {""u"": 5, ""v"": 7, ""w"": 2}, {""u"": 5, ""v"": 0, ""w"": 6}, {""u"": 7, ""v"": 0, ""w"": 15}, {""u"": 7, ""v"": 8, ""w"": 2}, {""u"": 8, ""v"": 0, ""w"": 5}, {""u"": 8, ""v"": 3, ""w"": 14}], ""num_vertices"": 9, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Path: 0 -> 1 -> 2 -> 4 -> 8, Cost: 18"", ""greedy_succeeds"": false, ""adversarial_pattern"": ""trap"", ""difficulty_numeric"": 15, ""critical_step_index"": 0}",stage1_procedural_generation | w6_seed=1763505764
SP_040,W1,"There exists a route planning system with 8 locations designated as 0 through 7. The roads connecting these locations are unidirectional and have associated travel times.

The connections between nodes are as follows:
- From Node 0 to Node 1: 1
- From Node 0 to Node 3: 4
- From Node 0 to Node 5: 9
- From Node 0 to Node 6: 10
- From Node 1 to Node 2: 1
- From Node 1 to Node 4: 14
- From Node 2 to Node 4: 12
- From Node 2 to Node 7: 24
- From Node 3 to Node 2: 11
- From Node 3 to Node 4: 4
- From Node 4 to Node 7: 4
- From Node 5 to Node 7: 8
- From Node 6 to Node 7: 9

Determine the path with minimum total cost from node 0 to node 7 and calculate its total cost.

Provide your answer showing only the path and its cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 7, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_10461897880051590676,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":7,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":9},{""u"":0,""v"":6,""w"":10},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":7,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":7,""w"":4},{""u"":5,""v"":7,""w"":8},{""u"":6,""v"":7,""w"":9}],""num_vertices"":8,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 7, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_040,W2,"Graph edges:
(0 → 1, weight=1)
(0 → 3, weight=4)
(0 → 5, weight=9)
(0 → 6, weight=10)
(1 → 2, weight=1)
(1 → 4, weight=14)
(2 → 4, weight=12)
(2 → 7, weight=24)
(3 → 2, weight=11)
(3 → 4, weight=4)
(4 → 7, weight=4)
(5 → 7, weight=8)
(6 → 7, weight=9)
Source: 0
Target: 7","Path: 0 -> 3 -> 4 -> 7, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_10461897880051590676,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":7,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":9},{""u"":0,""v"":6,""w"":10},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":7,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":7,""w"":4},{""u"":5,""v"":7,""w"":8},{""u"":6,""v"":7,""w"":9}],""num_vertices"":8,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 7, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_040,W3,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node London to Node Paris: 1
- Node London to Node Amsterdam: 4
- Node London to Node Dublin: 9
- Node London to Node Edinburgh: 10
- Node Paris to Node Brussels: 1
- Node Paris to Node Berlin: 14
- Node Brussels to Node Berlin: 12
- Node Brussels to Node Prague: 24
- Node Amsterdam to Node Brussels: 11
- Node Amsterdam to Node Berlin: 4
- Node Berlin to Node Prague: 4
- Node Dublin to Node Prague: 8
- Node Edinburgh to Node Prague: 9

What is the shortest path from node London to node Prague and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: London -> Amsterdam -> Berlin -> Prague, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_10461897880051590676,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":7,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":9},{""u"":0,""v"":6,""w"":10},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":7,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":7,""w"":4},{""u"":5,""v"":7,""w"":8},{""u"":6,""v"":7,""w"":9}],""num_vertices"":8,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 7, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}","stage1_procedural_generation | {""entity_mapping"": {""0"": ""London"", ""1"": ""Paris"", ""2"": ""Brussels"", ""3"": ""Amsterdam"", ""4"": ""Berlin"", ""5"": ""Dublin"", ""6"": ""Edinburgh"", ""7"": ""Prague""}}"
