problem_id,ms,family,subtype,acc_canonical,acc_W1,acc_W2,acc_W3,acc_W4,acc_W5,acc_W6
WIS_016,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_016,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_017,claude,ALGO,wis,0.0,0.0,1.0,0.0,0.0,,0.0
WIS_017,llama,ALGO,wis,0.0,0.0,0.0,1.0,0.0,,0.0
WIS_017,gpt4o,ALGO,wis,1.0,1.0,0.0,0.0,0.0,,0.0
WIS_018,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_018,llama,ALGO,wis,1.0,0.0,0.0,0.0,0.0,,0.0
WIS_018,gpt4o,ALGO,wis,1.0,0.0,0.0,0.0,0.0,,0.0
WIS_019,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_019,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_019,gpt4o,ALGO,wis,1.0,1.0,0.0,0.0,0.0,,0.0
WIS_020,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_020,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_020,gpt4o,ALGO,wis,1.0,0.0,0.0,0.0,0.0,,0.0
WIS_021,claude,ALGO,wis,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_021,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_021,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_022,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_022,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_022,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_023,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_023,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_023,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_024,claude,ALGO,wis,1.0,0.0,0.0,0.0,0.0,,0.0
WIS_024,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_024,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_025,claude,ALGO,wis,1.0,1.0,0.0,0.0,0.0,,0.0
WIS_025,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_025,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_026,claude,ALGO,wis,1.0,0.0,0.0,0.0,0.0,,0.0
WIS_026,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_026,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_027,claude,ALGO,wis,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_027,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_027,gpt4o,ALGO,wis,1.0,1.0,0.0,0.0,0.0,,0.0
WIS_028,claude,ALGO,wis,1.0,0.0,0.0,0.0,0.0,,0.0
WIS_028,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_028,gpt4o,ALGO,wis,1.0,0.0,0.0,0.0,0.0,,0.0
WIS_029,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_029,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_029,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_030,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_030,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_030,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_031,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_031,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_031,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_032,claude,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_032,llama,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_032,gpt4o,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
GSM_001,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,
GSM_002,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,
GSM_003,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,
GSM_004,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,
GSM_005,gemini,GSM,gsm_symbolic,0.0,1.0,0.0,1.0,1.0,0.0,
GSM_006,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,
GSM_007,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,1.0,
GSM_008,gemini,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,0.0,1.0,
GSM_009,gemini,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,1.0,
GSM_010,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_011,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_012,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_013,gemini,GSM,gsm_symbolic,1.0,0.0,1.0,0.0,1.0,0.0,
GSM_014,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_015,gemini,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,0.0,0.0,
GSM_016,gemini,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,0.0,0.0,
GSM_017,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_018,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,0.0,
GSM_019,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_020,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_041,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,1.0,1.0,1.0
GSM_042,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_043,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_044,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_045,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,0.0,1.0
GSM_046,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_047,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_048,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_049,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_050,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_051,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_052,gemini,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GSM_053,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GSM_054,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0
GSM_055,gemini,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,1.0,1.0
GSM_056,gemini,GSM,gsm_symbolic,1.0,0.0,1.0,0.0,0.0,1.0,1.0
GSM_057,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_058,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_059,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_060,gemini,GSM,gsm_symbolic,0.0,0.0,0.0,1.0,0.0,1.0,1.0
GSM_061,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,0.0,1.0
GSM_062,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,1.0
GSM_063,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_064,gemini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC_01,gemini,ALGO,coin_change,1.0,1.0,1.0,1.0,1.0,,
CC_02,gemini,ALGO,coin_change,1.0,1.0,1.0,1.0,1.0,,
CC_03,gemini,ALGO,coin_change,1.0,1.0,1.0,1.0,1.0,,
CC_031,gemini,ALGO,coin_change,1.0,0.0,0.0,0.0,1.0,,0.0
CC_032,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,1.0,,0.0
CC_033,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,1.0
CC_034,gemini,ALGO,coin_change,1.0,1.0,0.0,0.0,0.0,,1.0
CC_035,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,1.0,,0.0
CC_036,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,1.0
CC_037,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,0.0
CC_038,gemini,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,,0.0
CC_039,gemini,ALGO,coin_change,0.0,1.0,0.0,0.0,0.0,,0.0
CC_04,gemini,ALGO,coin_change,0.0,1.0,0.0,1.0,1.0,,
CC_040,gemini,ALGO,coin_change,1.0,0.0,0.0,0.0,1.0,,0.0
CC_041,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,0.0
CC_042,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,0.0
CC_043,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,1.0
CC_044,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,0.0
CC_045,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,0.0
CC_05,gemini,ALGO,coin_change,1.0,1.0,1.0,1.0,1.0,,
CC_06,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,
CC_07,gemini,ALGO,coin_change,1.0,1.0,1.0,1.0,1.0,,
CC_08,gemini,ALGO,coin_change,0.0,1.0,1.0,1.0,1.0,,
CC_09,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,
CC_10,gemini,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,,
SP_001,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,,
SP_002,gemini,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,,
SP_003,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,,
SP_004,gemini,ALGO,shortest_path,0.0,0.0,1.0,0.0,1.0,,
SP_005,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,,
SP_019,gemini,ALGO,shortest_path,1.0,1.0,0.0,0.0,1.0,0.0,1.0
SP_020,gemini,ALGO,shortest_path,1.0,1.0,0.0,1.0,1.0,0.0,0.0
SP_021,gemini,ALGO,shortest_path,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_023,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_024,gemini,ALGO,shortest_path,0.0,0.0,1.0,1.0,1.0,0.0,0.0
SP_026,gemini,ALGO,shortest_path,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SP_027,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_028,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_029,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_030,gemini,ALGO,shortest_path,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_031,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,0.0,0.0,0.0
SP_032,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_033,gemini,ALGO,shortest_path,0.0,1.0,1.0,0.0,1.0,0.0,1.0
SP_034,gemini,ALGO,shortest_path,0.0,1.0,0.0,1.0,1.0,0.0,1.0
SP_035,gemini,ALGO,shortest_path,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_036,gemini,ALGO,shortest_path,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_037,gemini,ALGO,shortest_path,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_038,gemini,ALGO,shortest_path,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_039,gemini,ALGO,shortest_path,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_040,gemini,ALGO,shortest_path,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SP_042,gemini,ALGO,shortest_path,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SP_044,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_045,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_046,gemini,ALGO,shortest_path,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SP_047,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_048,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_049,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_050,gemini,ALGO,shortest_path,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_051,gemini,ALGO,shortest_path,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_052,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_053,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SP_054,gemini,ALGO,shortest_path,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_055,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_056,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SP_057,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_058,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_059,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SP_060,gemini,ALGO,shortest_path,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_061,gemini,ALGO,shortest_path,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_062,gemini,ALGO,shortest_path,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_063,gemini,ALGO,shortest_path,0.0,1.0,0.0,0.0,1.0,0.0,1.0
SP_064,gemini,ALGO,shortest_path,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SP_065,gemini,ALGO,shortest_path,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_066,gemini,ALGO,shortest_path,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_068,gemini,ALGO,shortest_path,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SP_069,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_070,gemini,ALGO,shortest_path,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SP_071,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_072,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_073,gemini,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIS_001,gemini,ALGO,wis,0.0,0.0,1.0,0.0,0.0,,
WIS_002,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,
WIS_003,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,
WIS_004,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,
WIS_005,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,
WIS_006,gemini,ALGO,wis,0.0,0.0,1.0,0.0,0.0,,0.0
WIS_007,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_009,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_010,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_012,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_013,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_014,gemini,ALGO,wis,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_015,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_016,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_017,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_018,gemini,ALGO,wis,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_019,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_020,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_021,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_022,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_023,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_024,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_025,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_026,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_027,gemini,ALGO,wis,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_028,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_029,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_030,gemini,ALGO,wis,0.0,0.0,1.0,0.0,0.0,,0.0
WIS_031,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_032,gemini,ALGO,wis,0.0,0.0,0.0,0.0,0.0,,0.0
BW_001,gemini,BW,blocksworld,0.0,1.0,0.0,0.0,0.0,0.0,1.0
BW_002,gemini,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,1.0,0.0
BW_010,gemini,BW,blocksworld,1.0,0.0,1.0,0.0,0.0,1.0,1.0
BW_011,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_014,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_022,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_080,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_120,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_137,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_155,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_172,gemini,BW,blocksworld,1.0,1.0,0.0,0.0,0.0,1.0,0.0
BW_203,gemini,BW,blocksworld,1.0,0.0,1.0,1.0,0.0,1.0,0.0
BW_227,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_282,gemini,BW,blocksworld,0.0,0.0,0.0,1.0,0.0,1.0,0.0
BW_310,gemini,BW,blocksworld,1.0,0.0,1.0,1.0,0.0,1.0,0.0
BW_331,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_350,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_408,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_467,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_495,gemini,BW,blocksworld,0.0,0.0,0.0,1.0,0.0,1.0,0.0
BW_496,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_497,gemini,BW,blocksworld,1.0,1.0,0.0,0.0,0.0,0.0,1.0
BW_498,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_499,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_500,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_501,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_502,gemini,BW,blocksworld,0.0,1.0,0.0,0.0,0.0,1.0,1.0
BW_503,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_504,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_505,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_506,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_507,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_508,gemini,BW,blocksworld,1.0,1.0,0.0,0.0,0.0,1.0,0.0
BW_509,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_510,gemini,BW,blocksworld,0.0,1.0,1.0,0.0,0.0,0.0,0.0
BW_511,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_512,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_513,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_514,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_515,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_E002,gemini,BW,blocksworld,0.0,1.0,1.0,0.0,1.0,1.0,0.0
BW_E015,gemini,BW,blocksworld,0.0,0.0,1.0,0.0,0.0,0.0,1.0
BW_E017,gemini,BW,blocksworld,1.0,1.0,1.0,0.0,1.0,1.0,1.0
BW_E019,gemini,BW,blocksworld,1.0,1.0,0.0,0.0,0.0,1.0,1.0
BW_E100,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_001,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_002,gemini,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_E_003,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_E_004,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_E_005,gemini,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MBW_001,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_002,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_010,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_014,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_037,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_10,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_100,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_127,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_185,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_495,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_496,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_497,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_498,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_499,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_500,gemini,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSM_001,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_002,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_003,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_004,o4mini,GSM,gsm_symbolic,1.0,0.0,1.0,1.0,1.0,1.0,
GSM_005,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_006,o4mini,GSM,gsm_symbolic,1.0,0.0,1.0,1.0,1.0,1.0,
GSM_007,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_008,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,
GSM_009,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_010,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_011,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_012,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_013,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,
GSM_014,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_015,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_016,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_017,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_018,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_019,o4mini,GSM,gsm_symbolic,0.0,0.0,1.0,1.0,1.0,1.0,
GSM_020,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_041,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_042,o4mini,GSM,gsm_symbolic,0.0,1.0,0.0,1.0,0.0,1.0,0.0
GSM_043,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_044,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_045,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_046,o4mini,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,1.0,1.0,1.0
GSM_047,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_048,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_049,o4mini,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,1.0,1.0
GSM_050,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_051,o4mini,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
