family,model,problem_id,variant,layer,rank,logprob,cosine_to_gold_unembed,gold_content,gold_token_id,gold_token_decoded,gold_unigram_count,gold_token_id_rank_proxy,n_layers,sep_note
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,19,144799,-21.652794,0.00929,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,20,144469,-22.125004,0.008871,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,21,146646,-29.52507,0.007301,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,22,144155,-37.562382,0.017333,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,23,140617,-51.112572,0.028011,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,24,138588,-76.218948,0.036699,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,25,94748,-93.202507,0.088367,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,26,70167,-120.29084,0.117174,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_137,W3,27,2,-1.862604,0.189675,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,0,130775,-12.199119,0.010527,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,1,137862,-12.559414,0.011394,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,2,136607,-12.78388,0.014521,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,3,141248,-12.738616,0.005947,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,4,134693,-12.805002,0.011498,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,5,129287,-13.59798,0.020721,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,6,137332,-13.888153,0.015421,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,7,135743,-13.993567,0.018715,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,8,135129,-13.674116,0.015317,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,9,142856,-15.002637,0.011417,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,10,137378,-14.903241,0.018131,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,11,137164,-15.389154,0.019244,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,12,126247,-14.826958,0.026307,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,13,129847,-16.157743,0.024733,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,14,117889,-18.451614,0.037073,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,15,122170,-17.193289,0.028915,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,16,124217,-17.819973,0.026675,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,17,127937,-18.413399,0.021874,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,18,134256,-19.684797,0.019698,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,19,108709,-19.127785,0.036434,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,20,109771,-20.20648,0.033373,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,21,113920,-26.475948,0.0355,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,22,99182,-34.320675,0.05284,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,23,81017,-43.518688,0.07392,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,24,87603,-70.501892,0.082018,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,25,82876,-94.088463,0.089064,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,26,68559,-115.117348,0.100993,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,canonical,27,2,-2.369602,0.145196,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,0,148867,-12.342365,-0.012147,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,1,148915,-12.744721,-0.008394,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,2,148183,-13.017075,-0.004607,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,3,149089,-12.923759,-0.010577,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,4,149200,-13.110553,-0.010939,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,5,149035,-14.163637,-0.008688,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,6,149632,-14.399273,-0.010609,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,7,150557,-14.71394,-0.017535,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,8,149569,-14.159455,-0.010414,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,9,148699,-15.380205,-0.003159,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,10,149870,-15.611998,-0.009816,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,11,147990,-15.941652,-0.000483,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,12,149218,-15.840083,-0.008429,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,13,149841,-17.298216,-0.011208,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,14,148129,-20.090336,0.000564,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,15,148304,-18.43243,-0.002368,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,16,150274,-19.540184,-0.012971,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,17,149741,-20.013988,-0.009006,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,18,150189,-21.591812,-0.010549,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,19,146051,-22.10075,0.006831,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,20,145059,-22.705349,0.008155,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,21,146274,-29.725222,0.008156,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,22,141720,-36.613117,0.021004,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,23,137394,-51.504063,0.033038,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,24,137171,-77.38015,0.039448,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,25,96968,-95.496582,0.087103,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,26,69748,-119.03019,0.116792,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_155,W3,27,2,-3.537107,0.185436,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,0,131944,-12.204081,0.009627,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,1,138423,-12.571741,0.010817,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,2,137405,-12.79979,0.013631,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,3,141834,-12.743106,0.004897,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,4,135535,-12.815712,0.010545,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,5,129732,-13.609322,0.020341,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,6,137804,-13.897005,0.014669,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,7,136223,-13.978639,0.017862,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,8,135935,-13.618818,0.014081,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,9,143117,-15.002322,0.010693,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,10,137212,-14.843473,0.018008,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,11,135810,-15.276871,0.020558,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,12,122875,-14.711843,0.028729,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,13,128346,-16.122463,0.025861,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,14,116704,-18.406174,0.038017,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,15,122078,-17.051489,0.028857,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,16,125762,-17.754839,0.025833,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,17,130157,-18.437939,0.020367,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,18,133885,-19.490433,0.020191,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,19,111086,-18.958664,0.034693,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,20,114133,-20.042934,0.030169,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,21,121750,-25.844143,0.029021,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,22,107642,-32.790089,0.043669,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,23,89856,-42.777431,0.063208,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,24,91303,-67.078941,0.074774,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,25,82672,-87.417725,0.084986,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,26,66129,-110.490326,0.102038,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,canonical,27,2,-4.773863,0.146363,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,0,149102,-12.345519,-0.013143,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,1,149090,-12.770591,-0.009305,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,2,148290,-13.019718,-0.005353,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,3,149220,-12.895952,-0.011586,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,4,149143,-13.119832,-0.011044,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,5,148849,-14.180971,-0.007874,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,6,149565,-14.393227,-0.010372,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,7,150435,-14.686132,-0.016494,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,8,149422,-14.096767,-0.009966,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,9,148760,-15.401293,-0.003753,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,10,149911,-15.613784,-0.010433,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,11,147961,-15.86554,-0.000437,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,12,149213,-15.760328,-0.00848,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,13,149817,-17.206499,-0.011152,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,14,148049,-20.138283,0.00095,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,15,148062,-18.260487,-0.001525,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,16,150061,-19.279898,-0.011195,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,17,149564,-19.801523,-0.008031,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,18,149956,-21.247864,-0.008606,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,19,145200,-21.709244,0.008772,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,20,145008,-22.384733,0.00854,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,21,146590,-29.392435,0.007859,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,22,144036,-37.791195,0.018135,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,23,140011,-51.582657,0.02966,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,24,137558,-77.600014,0.03909,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,25,93222,-94.667854,0.091007,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,26,67375,-120.544586,0.121289,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_172,W3,27,1,-0.140628,0.193675,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,0,129995,-12.197198,0.011243,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,1,137352,-12.558149,0.011841,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,2,136825,-12.811438,0.014513,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,3,140412,-12.741724,0.006909,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,4,132401,-12.771748,0.013081,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,5,127401,-13.554829,0.0218,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,6,136657,-13.852493,0.015907,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,7,135532,-13.954367,0.018557,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,8,132238,-13.569897,0.017292,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,9,140114,-14.884781,0.015057,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,10,133665,-14.821775,0.022235,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,11,134393,-15.330444,0.022487,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,12,122114,-14.805082,0.029985,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,13,127097,-16.029491,0.027135,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,14,116551,-18.438705,0.038435,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,15,119838,-17.046318,0.030716,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,16,122408,-17.888233,0.028694,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,17,127568,-18.534657,0.023041,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,18,132984,-19.754065,0.021617,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,19,104987,-18.969448,0.038896,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,20,100840,-19.712173,0.037808,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,21,106769,-25.230831,0.038239,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,22,94707,-32.81868,0.053852,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,23,76136,-41.166134,0.07517,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,24,85686,-68.721428,0.082658,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,25,79529,-91.434174,0.090822,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,26,66210,-112.858635,0.102332,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,canonical,27,2,-5.675408,0.144502,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,0,148849,-12.343466,-0.012029,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,1,148723,-12.729704,-0.007475,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,2,147880,-13.004618,-0.003512,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,3,148949,-12.930196,-0.010146,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,4,148749,-13.0885,-0.009421,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,5,148711,-14.140213,-0.007406,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,6,149308,-14.380749,-0.008873,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,7,150352,-14.709435,-0.015461,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,8,149450,-14.128623,-0.009921,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,9,148481,-15.412716,-0.002425,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,10,149672,-15.684313,-0.008027,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,11,148171,-16.074352,-0.000667,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,12,149176,-15.92229,-0.007528,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,13,149565,-17.317123,-0.008729,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,14,147643,-20.114813,0.002798,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,15,147909,-18.261684,-0.000815,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,16,150202,-19.473846,-0.012481,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,17,149588,-20.169537,-0.007764,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,18,150079,-21.806114,-0.009243,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,19,145533,-22.354321,0.008794,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,20,144839,-22.979551,0.009271,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,21,145578,-30.28805,0.010327,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,22,141096,-37.017773,0.022809,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,23,135340,-52.849773,0.037084,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,24,134776,-80.135437,0.044344,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,25,95134,-98.711815,0.091467,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,26,67435,-120.773003,0.121614,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_203,W3,27,1,-0.212799,0.199285,select,1742,select,121,1742,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,0,131670,-12.202637,0.009861,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,1,137891,-12.563448,0.011346,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,2,136816,-12.7906,0.014236,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,3,140819,-12.721922,0.006104,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,4,134088,-12.809452,0.01198,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,5,128689,-13.576967,0.021051,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,6,137286,-13.875701,0.015331,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,7,137053,-14.007055,0.017136,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,8,135484,-13.601556,0.014482,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,9,142292,-14.957808,0.01202,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,10,136513,-14.811657,0.018854,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,11,135434,-15.291565,0.021166,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,12,122691,-14.770425,0.029313,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,13,127545,-16.098251,0.026799,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,14,116908,-18.4459,0.038019,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,15,121152,-17.052525,0.0297,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,16,125135,-17.834852,0.026547,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,17,129866,-18.502377,0.020947,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,18,134641,-19.584316,0.019688,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,19,111108,-19.021179,0.034957,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,20,110043,-20.124779,0.033129,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,21,115631,-25.976612,0.033755,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,22,101776,-33.161644,0.048919,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,23,86411,-42.81319,0.06743,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,24,90372,-68.40081,0.077345,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,25,84167,-90.145828,0.085822,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,26,69358,-113.858765,0.099914,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,canonical,27,2,-2.053457,0.142064,pick-up,29245,pick,1392,29245,28,''
BW,Qwen/Qwen2.5-7B-Instruct,BW_227,W3,0,148950,-12.342857,-0.012564,select,1742,select,121,1742,28,''
