problem_id,model,W1,W2,W3,W4,W5,W6,canonical,family,mean_variant,VAR,W3_kept,canonical_correct,W3_retention_individual,model_short
WIS_009,anthropic/claude-sonnet-4,False,True,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,Claude
WIS_009,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_009,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_009,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_009,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_010,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_010,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_010,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_010,openai/gpt-4o,True,False,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,GPT-4o
WIS_010,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_012,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_012,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_012,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_012,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_012,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_013,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_013,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_013,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_013,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_013,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_014,anthropic/claude-sonnet-4,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Claude
WIS_014,google/gemini-2.5-flash,True,False,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,Gemini
WIS_014,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_014,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_014,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_015,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_015,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_015,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_015,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_015,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_016,anthropic/claude-sonnet-4,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,Claude
WIS_016,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_016,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_016,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_016,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_017,anthropic/claude-sonnet-4,False,True,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,Claude
WIS_017,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_017,meta-llama/llama-3.1-8b-instruct,False,False,True,False,,False,False,ALGO,0.2,0.8,1.0,0.0,,Llama
WIS_017,openai/gpt-4o,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,GPT-4o
WIS_017,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_018,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_018,google/gemini-2.5-flash,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,Gemini
WIS_018,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Llama
WIS_018,openai/gpt-4o,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,GPT-4o
WIS_018,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_019,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_019,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_019,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_019,openai/gpt-4o,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,GPT-4o
WIS_019,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_020,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_020,google/gemini-2.5-flash,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Gemini
WIS_020,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_020,openai/gpt-4o,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,GPT-4o
WIS_020,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_021,anthropic/claude-sonnet-4,True,False,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,Claude
WIS_021,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_021,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_021,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_021,openai/o4-mini,True,True,False,False,,False,True,ALGO,0.4,0.6,0.0,1.0,0.0,o4-mini
WIS_022,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_022,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_022,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_022,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_022,openai/o4-mini,True,True,False,False,,False,True,ALGO,0.4,0.6,0.0,1.0,0.0,o4-mini
WIS_023,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_023,google/gemini-2.5-flash,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Gemini
WIS_023,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_023,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_023,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_024,anthropic/claude-sonnet-4,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Claude
WIS_024,google/gemini-2.5-flash,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Gemini
WIS_024,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_024,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_024,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_025,anthropic/claude-sonnet-4,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,Claude
WIS_025,google/gemini-2.5-flash,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Gemini
WIS_025,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_025,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_025,openai/o4-mini,True,True,False,False,,False,True,ALGO,0.4,0.6,0.0,1.0,0.0,o4-mini
WIS_026,anthropic/claude-sonnet-4,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Claude
WIS_026,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_026,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_026,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_026,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_027,anthropic/claude-sonnet-4,True,False,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,Claude
WIS_027,google/gemini-2.5-flash,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,Gemini
WIS_027,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_027,openai/gpt-4o,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,GPT-4o
WIS_027,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_028,anthropic/claude-sonnet-4,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Claude
WIS_028,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_028,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_028,openai/gpt-4o,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,GPT-4o
WIS_028,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_029,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_029,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_029,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_029,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_029,openai/o4-mini,True,True,False,False,,False,True,ALGO,0.4,0.6,0.0,1.0,0.0,o4-mini
WIS_030,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_030,google/gemini-2.5-flash,False,True,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,Gemini
WIS_030,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_030,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_030,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_031,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_031,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_031,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_031,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_031,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_032,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_032,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_032,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_032,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_032,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
GSM_001,anthropic/claude-sonnet-4,True,True,True,True,False,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,Claude
GSM_001,google/gemini-2.5-flash,True,True,False,False,False,,True,GSM,0.4,0.6,0.0,1.0,0.0,Gemini
GSM_001,meta-llama/llama-3.1-8b-instruct,True,True,True,True,False,False,True,GSM,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,Llama
GSM_001,openai/gpt-4o,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_001,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_002,anthropic/claude-sonnet-4,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Claude
GSM_002,google/gemini-2.5-flash,True,True,False,True,True,,True,GSM,0.8,0.19999999999999996,0.0,1.0,0.0,Gemini
GSM_002,meta-llama/llama-3.1-8b-instruct,True,True,False,True,False,True,True,GSM,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,Llama
GSM_002,openai/gpt-4o,True,True,False,True,True,True,True,GSM,0.8333333333333334,0.16666666666666663,0.0,1.0,0.0,GPT-4o
GSM_002,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_003,anthropic/claude-sonnet-4,True,True,False,False,True,,True,GSM,0.6,0.4,0.0,1.0,0.0,Claude
GSM_003,google/gemini-2.5-flash,True,True,True,False,True,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,Gemini
GSM_003,meta-llama/llama-3.1-8b-instruct,True,True,True,False,False,True,True,GSM,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,Llama
GSM_003,openai/gpt-4o,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_003,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_004,anthropic/claude-sonnet-4,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Claude
GSM_004,google/gemini-2.5-flash,True,True,False,True,True,,True,GSM,0.8,0.19999999999999996,0.0,1.0,0.0,Gemini
GSM_004,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,True,GSM,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Llama
GSM_004,openai/gpt-4o,True,True,True,True,True,False,True,GSM,0.8333333333333334,0.16666666666666663,1.0,1.0,1.0,GPT-4o
GSM_004,openai/o4-mini,False,True,True,True,True,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,o4-mini
GSM_005,anthropic/claude-sonnet-4,True,False,False,True,True,,True,GSM,0.6,0.4,0.0,1.0,0.0,Claude
GSM_005,google/gemini-2.5-flash,True,False,True,True,False,,False,GSM,0.6,0.4,1.0,0.0,,Gemini
GSM_005,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,GSM,0.0,1.0,0.0,0.0,,Llama
GSM_005,openai/gpt-4o,False,False,False,False,True,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_005,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_006,anthropic/claude-sonnet-4,True,True,True,False,True,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,Claude
GSM_006,google/gemini-2.5-flash,True,True,False,False,False,,True,GSM,0.4,0.6,0.0,1.0,0.0,Gemini
GSM_006,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,False,GSM,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
GSM_006,openai/gpt-4o,True,True,True,False,False,True,True,GSM,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,GPT-4o
GSM_006,openai/o4-mini,False,True,True,True,True,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,o4-mini
GSM_007,anthropic/claude-sonnet-4,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Claude
GSM_007,google/gemini-2.5-flash,True,True,False,False,True,,True,GSM,0.6,0.4,0.0,1.0,0.0,Gemini
GSM_007,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Llama
GSM_007,openai/gpt-4o,True,True,True,True,False,False,True,GSM,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,GPT-4o
GSM_007,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_008,anthropic/claude-sonnet-4,True,False,True,True,False,,True,GSM,0.6,0.4,1.0,1.0,1.0,Claude
GSM_008,google/gemini-2.5-flash,False,False,False,False,True,,True,GSM,0.2,0.8,0.0,1.0,0.0,Gemini
GSM_008,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,True,False,GSM,0.3333333333333333,0.6666666666666667,0.0,0.0,,Llama
GSM_008,openai/gpt-4o,False,False,False,False,False,True,True,GSM,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,GPT-4o
GSM_008,openai/o4-mini,True,True,True,False,True,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,o4-mini
GSM_009,anthropic/claude-sonnet-4,False,False,True,False,True,,False,GSM,0.4,0.6,1.0,0.0,,Claude
GSM_009,google/gemini-2.5-flash,False,False,False,False,True,,False,GSM,0.2,0.8,0.0,0.0,,Gemini
GSM_009,meta-llama/llama-3.1-8b-instruct,True,True,False,True,False,True,True,GSM,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,Llama
GSM_009,openai/gpt-4o,False,False,False,False,False,True,False,GSM,0.16666666666666666,0.8333333333333334,0.0,0.0,,GPT-4o
GSM_009,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_010,anthropic/claude-sonnet-4,True,False,True,True,True,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,Claude
GSM_010,google/gemini-2.5-flash,True,False,False,False,False,,True,GSM,0.2,0.8,0.0,1.0,0.0,Gemini
GSM_010,meta-llama/llama-3.1-8b-instruct,True,False,False,True,False,False,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Llama
GSM_010,openai/gpt-4o,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_010,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_011,anthropic/claude-sonnet-4,True,False,True,True,False,,True,GSM,0.6,0.4,1.0,1.0,1.0,Claude
GSM_011,google/gemini-2.5-flash,True,False,False,False,False,,True,GSM,0.2,0.8,0.0,1.0,0.0,Gemini
GSM_011,meta-llama/llama-3.1-8b-instruct,True,False,False,True,False,True,True,GSM,0.5,0.5,0.0,1.0,0.0,Llama
GSM_011,openai/gpt-4o,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_011,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_012,anthropic/claude-sonnet-4,True,True,False,False,False,,True,GSM,0.4,0.6,0.0,1.0,0.0,Claude
GSM_012,google/gemini-2.5-flash,True,False,False,False,False,,True,GSM,0.2,0.8,0.0,1.0,0.0,Gemini
GSM_012,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,True,GSM,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Llama
GSM_012,openai/gpt-4o,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_012,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_013,anthropic/claude-sonnet-4,False,True,True,True,False,,False,GSM,0.6,0.4,1.0,0.0,,Claude
GSM_013,google/gemini-2.5-flash,False,True,False,True,False,,True,GSM,0.4,0.6,0.0,1.0,0.0,Gemini
GSM_013,meta-llama/llama-3.1-8b-instruct,True,True,False,False,True,False,True,GSM,0.5,0.5,0.0,1.0,0.0,Llama
GSM_013,openai/gpt-4o,False,True,True,True,True,True,True,GSM,0.8333333333333334,0.16666666666666663,1.0,1.0,1.0,GPT-4o
GSM_013,openai/o4-mini,True,True,True,True,False,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,o4-mini
GSM_014,anthropic/claude-sonnet-4,True,True,True,True,False,,True,GSM,0.8,0.19999999999999996,1.0,1.0,1.0,Claude
GSM_014,google/gemini-2.5-flash,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Gemini
GSM_014,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,True,GSM,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Llama
GSM_014,openai/gpt-4o,True,True,False,False,True,True,True,GSM,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,GPT-4o
GSM_014,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_015,anthropic/claude-sonnet-4,False,False,True,True,True,,True,GSM,0.6,0.4,1.0,1.0,1.0,Claude
GSM_015,google/gemini-2.5-flash,False,False,False,False,False,,True,GSM,0.0,1.0,0.0,1.0,0.0,Gemini
GSM_015,meta-llama/llama-3.1-8b-instruct,True,False,False,True,False,False,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Llama
GSM_015,openai/gpt-4o,True,False,False,False,False,False,True,GSM,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,GPT-4o
GSM_015,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_016,anthropic/claude-sonnet-4,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Claude
GSM_016,google/gemini-2.5-flash,False,False,False,False,False,,True,GSM,0.0,1.0,0.0,1.0,0.0,Gemini
GSM_016,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Llama
GSM_016,openai/gpt-4o,True,False,False,False,False,True,False,GSM,0.3333333333333333,0.6666666666666667,0.0,0.0,,GPT-4o
GSM_016,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_017,anthropic/claude-sonnet-4,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Claude
GSM_017,google/gemini-2.5-flash,True,False,False,False,False,,True,GSM,0.2,0.8,0.0,1.0,0.0,Gemini
GSM_017,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,True,GSM,0.0,1.0,0.0,1.0,0.0,Llama
GSM_017,openai/gpt-4o,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_017,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_018,anthropic/claude-sonnet-4,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Claude
GSM_018,google/gemini-2.5-flash,True,False,True,False,False,,True,GSM,0.4,0.6,1.0,1.0,1.0,Gemini
GSM_018,meta-llama/llama-3.1-8b-instruct,True,False,True,False,False,True,True,GSM,0.5,0.5,1.0,1.0,1.0,Llama
GSM_018,openai/gpt-4o,True,False,True,False,False,True,True,GSM,0.5,0.5,1.0,1.0,1.0,GPT-4o
GSM_018,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_019,anthropic/claude-sonnet-4,False,True,True,True,True,,False,GSM,0.8,0.19999999999999996,1.0,0.0,,Claude
GSM_019,google/gemini-2.5-flash,True,False,False,False,False,,True,GSM,0.2,0.8,0.0,1.0,0.0,Gemini
GSM_019,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,True,False,GSM,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
GSM_019,openai/gpt-4o,False,False,True,False,False,False,False,GSM,0.16666666666666666,0.8333333333333334,1.0,0.0,,GPT-4o
GSM_019,openai/o4-mini,False,True,True,True,True,,False,GSM,0.8,0.19999999999999996,1.0,0.0,,o4-mini
GSM_020,anthropic/claude-sonnet-4,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,Claude
GSM_020,google/gemini-2.5-flash,True,False,False,False,False,,True,GSM,0.2,0.8,0.0,1.0,0.0,Gemini
GSM_020,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,True,GSM,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Llama
GSM_020,openai/gpt-4o,True,False,False,False,True,True,True,GSM,0.5,0.5,0.0,1.0,0.0,GPT-4o
GSM_020,openai/o4-mini,True,True,True,True,True,,True,GSM,1.0,0.0,1.0,1.0,1.0,o4-mini
GSM_021,meta-llama/llama-3.1-8b-instruct,True,False,False,True,True,False,True,GSM,0.5,0.5,0.0,1.0,0.0,Llama
GSM_021,openai/gpt-4o,True,True,False,True,True,False,True,GSM,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,GPT-4o
GSM_022,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,GSM,0.0,1.0,0.0,0.0,,Llama
GSM_022,openai/gpt-4o,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
GSM_023,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,True,True,GSM,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Llama
