problem_id,model,model_short,subtype,instance_type,step_index,critical_step_index,parsed_decision_normal,parsed_decision_injected,normalized_normal,normalized_injected,diverged,response_type_normal,response_type_injected,comparison_mode
WIS_003,openai/o4-mini,o4-mini,wis,adversarial,3,0,SELECT 8,SELECT 3,SELECT 8,SELECT 3,True,compliant,compliant,strict_compliant
WIS_003,openai/o4-mini,o4-mini,wis,adversarial,4,0,SELECT 12,SELECT 4,SELECT 12,SELECT 4,True,compliant,compliant,strict_compliant
WIS_003,openai/o4-mini,o4-mini,wis,adversarial,5,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_003,openai/o4-mini,o4-mini,wis,adversarial,6,0,SELECT 1,SELECT 6,SELECT 1,SELECT 6,True,compliant,compliant,strict_compliant
WIS_004,anthropic/claude-sonnet-4,Claude,wis,adversarial,2,1,,,,,False,format_ignored,format_ignored,parseable_fallback
WIS_004,anthropic/claude-sonnet-4,Claude,wis,adversarial,5,1,,,,,False,format_ignored,format_ignored,parseable_fallback
WIS_004,google/gemini-2.5-flash,Gemini,wis,adversarial,2,1,SELECT 0,RULE OUT 12,SELECT 0,RULE OUT 12,True,format_ignored,format_ignored,parseable_fallback
WIS_004,google/gemini-2.5-flash,Gemini,wis,adversarial,3,1,RULE OUT 15,SELECT 15,RULE OUT 15,SELECT 15,True,format_ignored,format_ignored,parseable_fallback
WIS_004,google/gemini-2.5-flash,Gemini,wis,adversarial,4,1,SELECT 3,SELECT 11,SELECT 3,SELECT 11,True,format_ignored,format_ignored,parseable_fallback
WIS_004,google/gemini-2.5-flash,Gemini,wis,adversarial,5,1,SELECT 14,SELECT 10,SELECT 14,SELECT 10,True,format_ignored,format_ignored,parseable_fallback
WIS_004,google/gemini-2.5-flash,Gemini,wis,adversarial,6,1,SELECT 1,SELECT 9,SELECT 1,SELECT 9,True,format_ignored,format_ignored,parseable_fallback
WIS_004,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,2,1,SELECT 1,SELECT 3,SELECT 1,SELECT 3,True,format_ignored,format_ignored,parseable_fallback
WIS_004,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,3,1,SELECT 2,SELECT 2,SELECT 2,SELECT 2,False,format_ignored,format_ignored,parseable_fallback
WIS_004,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,4,1,SELECT 3,SELECT 4,SELECT 3,SELECT 4,True,format_ignored,format_ignored,parseable_fallback
WIS_004,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,5,1,SELECT 9,SELECT 8,SELECT 9,SELECT 8,True,format_ignored,format_ignored,parseable_fallback
WIS_004,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,6,1,SELECT 4,SELECT 5,SELECT 4,SELECT 5,True,format_ignored,format_ignored,parseable_fallback
WIS_004,openai/gpt-4o,GPT-4o,wis,adversarial,2,1,SELECT 8,SELECT 3,SELECT 8,SELECT 3,True,format_ignored,compliant,parseable_fallback
WIS_004,openai/gpt-4o,GPT-4o,wis,adversarial,3,1,SELECT 1,SELECT 6,SELECT 1,SELECT 6,True,format_ignored,format_ignored,parseable_fallback
WIS_004,openai/gpt-4o,GPT-4o,wis,adversarial,4,1,SELECT 5,SELECT 9,SELECT 5,SELECT 9,True,format_ignored,compliant,parseable_fallback
WIS_004,openai/gpt-4o,GPT-4o,wis,adversarial,5,1,SELECT 3,SELECT 13,SELECT 3,SELECT 13,True,format_ignored,compliant,parseable_fallback
WIS_004,openai/gpt-4o,GPT-4o,wis,adversarial,6,1,SELECT 13,SELECT 12,SELECT 13,SELECT 12,True,format_ignored,format_ignored,parseable_fallback
WIS_004,openai/o4-mini,o4-mini,wis,adversarial,2,1,SELECT 13,SELECT 3,SELECT 13,SELECT 3,True,compliant,compliant,strict_compliant
WIS_004,openai/o4-mini,o4-mini,wis,adversarial,4,1,SELECT 11,SELECT 1,SELECT 11,SELECT 1,True,compliant,compliant,strict_compliant
WIS_004,openai/o4-mini,o4-mini,wis,adversarial,5,1,SELECT 10,SELECT 2,SELECT 10,SELECT 2,True,compliant,compliant,strict_compliant
WIS_004,openai/o4-mini,o4-mini,wis,adversarial,6,1,SELECT 9,SELECT 4,SELECT 9,SELECT 4,True,compliant,compliant,strict_compliant
WIS_013,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_013,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_013,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_013,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_013,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_014,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_014,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_014,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 1,SELECT 5,SELECT 1,True,format_ignored,format_ignored,parseable_fallback
WIS_014,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_014,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_015,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 4,SELECT 5,SELECT 4,True,compliant,compliant,strict_compliant
WIS_015,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_015,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 1,SELECT 5,SELECT 1,True,format_ignored,format_ignored,parseable_fallback
WIS_015,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,compliant,parseable_fallback
WIS_015,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 4,SELECT 5,SELECT 4,True,compliant,compliant,strict_compliant
WIS_016,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_016,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_016,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 2,SELECT 5,SELECT 2,SELECT 5,True,format_ignored,format_ignored,parseable_fallback
WIS_016,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_016,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_017,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_017,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_017,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 2,SELECT 5,SELECT 2,True,format_ignored,format_ignored,parseable_fallback
WIS_017,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,format_ignored,parseable_fallback
WIS_017,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 4,SELECT 5,SELECT 4,SELECT 5,True,compliant,compliant,strict_compliant
WIS_018,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 1,SELECT 1,SELECT 1,SELECT 1,False,compliant,compliant,strict_compliant
WIS_018,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,format_ignored,parseable_fallback
WIS_018,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 2,SELECT 0,SELECT 2,SELECT 0,True,format_ignored,format_ignored,parseable_fallback
WIS_018,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,format_ignored,parseable_fallback
WIS_018,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 4,SELECT 5,SELECT 4,True,compliant,compliant,strict_compliant
WIS_019,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,RULE OUT 5,SELECT 4,RULE OUT 5,SELECT 4,True,format_ignored,format_ignored,parseable_fallback
WIS_019,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 3,SELECT 5,SELECT 3,True,format_ignored,format_ignored,parseable_fallback
WIS_019,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,format_ignored,parseable_fallback
WIS_019,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_020,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_020,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_020,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_020,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_023,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,compliant,strict_compliant
WIS_023,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,format_ignored,parseable_fallback
WIS_023,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,format_ignored,parseable_fallback
WIS_023,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 0,SELECT 4,SELECT 0,SELECT 4,True,compliant,compliant,strict_compliant
WIS_023,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,compliant,strict_compliant
WIS_024,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_024,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_024,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_024,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_024,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_025,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,compliant,strict_compliant
WIS_025,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,format_ignored,parseable_fallback
WIS_025,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,format_ignored,parseable_fallback
WIS_025,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,format_ignored,parseable_fallback
WIS_025,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,compliant,strict_compliant
WIS_026,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_026,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_026,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_026,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_026,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_027,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 1,SELECT 0,SELECT 1,SELECT 0,True,compliant,compliant,strict_compliant
WIS_027,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,RULE OUT 4,SELECT 4,RULE OUT 4,SELECT 4,True,format_ignored,format_ignored,parseable_fallback
WIS_027,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 4,SELECT 5,SELECT 4,SELECT 5,True,format_ignored,format_ignored,parseable_fallback
WIS_027,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,compliant,strict_compliant
WIS_027,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,compliant,strict_compliant
WIS_028,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,compliant,compliant,strict_compliant
WIS_028,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,format_ignored,parseable_fallback
WIS_028,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 3,SELECT 2,SELECT 3,SELECT 2,True,format_ignored,format_ignored,parseable_fallback
WIS_028,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,compliant,parseable_fallback
WIS_028,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 4,SELECT 3,SELECT 4,SELECT 3,True,compliant,compliant,strict_compliant
WIS_029,anthropic/claude-sonnet-4,Claude,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_029,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_029,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 0,SELECT 5,SELECT 0,SELECT 5,True,format_ignored,format_ignored,parseable_fallback
WIS_029,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,compliant,compliant,strict_compliant
WIS_029,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 4,SELECT 5,SELECT 4,SELECT 5,True,compliant,compliant,strict_compliant
