family,problem_id,model,model_short,subtype,tep,cci,final_ok,inject_at_step,instance_type,tep_inclusive,first_response_class,session_status,tep_valid,final_ok_defined,quality_flag,dissoc_label,final_ok_int
ALGO,SP_042,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_042,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_042,openai/o4-mini,o4-mini,shortest_path,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_044,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_044,google/gemini-2.5-flash,Gemini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_044,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_044,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_044,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_045,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_045,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_045,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_045,openai/gpt-4o,GPT-4o,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_045,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_046,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_046,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_046,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_046,openai/gpt-4o,GPT-4o,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_046,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_047,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_047,google/gemini-2.5-flash,Gemini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_047,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_047,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_047,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_048,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_048,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_048,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_048,openai/gpt-4o,GPT-4o,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_048,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_062,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_062,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_062,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_062,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_062,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_063,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_063,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_063,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_063,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_063,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_064,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_064,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_064,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_064,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_064,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_065,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_065,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_065,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_065,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_065,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_066,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_066,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_066,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_066,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_066,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_068,anthropic/claude-sonnet-4,Claude,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_068,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_068,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_068,openai/gpt-4o,GPT-4o,shortest_path,0.5,,True,0,adversarial,0.5,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_068,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_069,anthropic/claude-sonnet-4,Claude,shortest_path,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_069,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_069,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_069,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_069,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_070,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_070,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_070,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_070,openai/gpt-4o,GPT-4o,shortest_path,0.5,,True,0,adversarial,0.5,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_070,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_071,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_071,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_071,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_071,openai/gpt-4o,GPT-4o,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_071,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_072,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_072,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_072,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_072,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_072,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_073,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_073,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_073,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_073,openai/gpt-4o,GPT-4o,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_073,openai/o4-mini,o4-mini,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_003,google/gemini-2.5-flash,Gemini,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_003,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_003,openai/gpt-4o,GPT-4o,wis,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_003,openai/o4-mini,o4-mini,wis,0.8333333333333334,,False,0,adversarial,0.8333333333333334,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_004,anthropic/claude-sonnet-4,Claude,wis,0.0,,False,1,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,WIS_004,google/gemini-2.5-flash,Gemini,wis,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_004,meta-llama/llama-3.1-8b-instruct,Llama,wis,0.8,,False,1,adversarial,0.8,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_004,openai/gpt-4o,GPT-4o,wis,0.8,,True,1,adversarial,0.8,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_004,openai/o4-mini,o4-mini,wis,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_013,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_013,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_013,meta-llama/llama-3.1-8b-instruct,Llama,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_013,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_013,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_014,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_014,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_014,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_014,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_014,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_015,anthropic/claude-sonnet-4,Claude,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_015,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_015,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_015,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_015,openai/o4-mini,o4-mini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_016,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_016,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_016,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_016,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_016,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_017,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_017,google/gemini-2.5-flash,Gemini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_017,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_017,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_017,openai/o4-mini,o4-mini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_018,anthropic/claude-sonnet-4,Claude,wis,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,WIS_018,google/gemini-2.5-flash,Gemini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_018,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_018,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_018,openai/o4-mini,o4-mini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_019,google/gemini-2.5-flash,Gemini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_019,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_019,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_019,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_020,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_020,meta-llama/llama-3.1-8b-instruct,Llama,wis,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,WIS_020,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_020,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_023,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_023,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_023,meta-llama/llama-3.1-8b-instruct,Llama,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_023,openai/gpt-4o,GPT-4o,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_023,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_024,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_024,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_024,meta-llama/llama-3.1-8b-instruct,Llama,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_024,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_024,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_025,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_025,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_025,meta-llama/llama-3.1-8b-instruct,Llama,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_025,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_025,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_026,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_026,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_026,meta-llama/llama-3.1-8b-instruct,Llama,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_026,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_026,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_027,anthropic/claude-sonnet-4,Claude,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_027,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_027,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_027,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_027,openai/o4-mini,o4-mini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_028,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_028,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_028,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_028,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_028,openai/o4-mini,o4-mini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,WIS_029,anthropic/claude-sonnet-4,Claude,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_029,google/gemini-2.5-flash,Gemini,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_029,meta-llama/llama-3.1-8b-instruct,Llama,wis,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,WIS_029,openai/gpt-4o,GPT-4o,wis,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,WIS_029,openai/o4-mini,o4-mini,wis,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
BW,BW_155,openai/gpt-4o,GPT-4o,,0.0,,False,5,,,ambiguous,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
BW,BW_001,anthropic/claude-sonnet-4,Claude,,0.0,,False,7,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
BW,BW_001,anthropic/claude-sonnet-4,Claude,,0.0,,False,9,,,illegal_both,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
BW,BW_010,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
BW,BW_011,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
