family,problem_id,model,contam,var_canonical,var_w3,vri_gap,cci_effective,match_first,impl_post_correct,retrieval_votes,computation_votes,votes_total,tri_score,tri_v2_confidence,tri_v2_label,legacy_label,p1_rename_fragile,p1_w3_keep,p1_multi_variant,p1_vri_high,p2_cci_comp,p2_cci_retr,p2_match_first,p2_crit_step,p2_impl_recovery,p2_impl_fail,p3_contam_high,p3_contam_low,p3_depth_high
ALGO,SP_036,Claude,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_036,Gemini,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_036,Llama,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_036,GPT-4o,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_036,o4-mini,0.5714,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_037,Claude,0.5,1.0,0.0,1.0,0.0,0.0,False,4.0,0.0,4.0,-4.0,1.0,retrieval,retrieval_signal,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_037,Gemini,0.5,1.0,0.0,1.0,0.0,0.0,False,4.0,0.0,4.0,-4.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_037,Llama,0.5,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,2.0,-2.0,1.0,retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_037,GPT-4o,0.5,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,2.0,-2.0,1.0,retrieval,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_037,o4-mini,0.5,1.0,0.0,1.0,,,False,3.0,0.0,3.0,-3.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_038,Claude,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_038,Gemini,0.0,1.0,0.0,1.0,0.0,0.0,False,4.0,1.0,5.0,-3.0,0.6,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_038,Llama,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_038,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_038,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_039,Claude,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_039,Gemini,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,False,3.0,2.0,5.0,-1.0,0.2,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_039,Llama,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_039,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_039,o4-mini,0.0,1.0,0.0,1.0,,,False,3.0,1.0,4.0,-2.0,0.5,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_040,Claude,0.0,1.0,0.0,1.0,0.0,0.0,False,4.0,1.0,5.0,-3.0,0.6,retrieval,mixed,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_040,Gemini,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,False,3.0,1.0,4.0,-2.0,0.5,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_040,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_040,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_040,o4-mini,0.0,1.0,0.0,1.0,,,False,3.0,1.0,4.0,-2.0,0.5,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_042,Claude,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_042,Gemini,0.0,0.0,1.0,-1.0,0.3333333333333333,0.0,False,1.0,1.0,2.0,0.0,0.0,mixed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_042,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_042,GPT-4o,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,True,0.0,5.0,5.0,5.0,1.0,computation,mixed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_042,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_044,Claude,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_044,Gemini,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,False,1.0,6.0,7.0,5.0,0.7142857142857143,computation,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_044,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,2.0,2.0,2.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_044,GPT-4o,0.0,1.0,1.0,0.0,1.0,1.0,True,0.0,7.0,7.0,7.0,1.0,computation,computation_signal,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_044,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_045,Claude,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,True,2.0,5.0,7.0,3.0,0.42857142857142855,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_045,Gemini,0.0,1.0,0.0,1.0,0.0,0.0,False,4.0,1.0,5.0,-3.0,0.6,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_045,Llama,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_045,GPT-4o,0.0,1.0,0.0,1.0,0.0,0.0,False,4.0,1.0,5.0,-3.0,0.6,retrieval,mixed,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_045,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_046,Claude,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_046,Gemini,0.0,1.0,1.0,0.0,0.0,0.0,False,2.0,3.0,5.0,1.0,0.2,weak_computation,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_046,Llama,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_046,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_046,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_047,Claude,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_047,Gemini,0.0,1.0,0.0,1.0,0.0,0.0,False,4.0,1.0,5.0,-3.0,0.6,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_047,Llama,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_047,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_047,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_048,Claude,0.0,1.0,0.0,1.0,1.0,1.0,True,2.0,5.0,7.0,3.0,0.42857142857142855,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_048,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_048,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_048,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_048,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_049,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_049,Gemini,0.0,1.0,1.0,0.0,,,,0.0,3.0,3.0,3.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_049,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_049,GPT-4o,0.0,1.0,1.0,0.0,,,,0.0,3.0,3.0,3.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_049,o4-mini,0.0,1.0,1.0,0.0,,,,0.0,3.0,3.0,3.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_050,Claude,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_050,Gemini,0.5,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_050,Llama,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_050,GPT-4o,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_050,o4-mini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_051,Claude,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_051,Gemini,0.5714,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_051,Llama,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_051,GPT-4o,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_051,o4-mini,0.5714,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_052,Claude,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_052,Gemini,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_052,Llama,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_052,GPT-4o,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_052,o4-mini,0.5714,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_053,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_053,Gemini,0.0,0.0,1.0,-1.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_053,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_053,GPT-4o,0.0,1.0,1.0,0.0,,,,0.0,3.0,3.0,3.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_053,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,SP_054,Claude,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_054,Gemini,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_054,Llama,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_054,GPT-4o,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_054,o4-mini,0.5714,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_055,Claude,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_055,Gemini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_055,Llama,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_055,GPT-4o,0.5,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_055,o4-mini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_056,Claude,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_056,Gemini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_056,Llama,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_056,GPT-4o,0.5,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_056,o4-mini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_057,Claude,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_057,Gemini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_057,Llama,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_057,GPT-4o,0.5,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_057,o4-mini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_058,Claude,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_058,Gemini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_058,Llama,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_058,GPT-4o,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_058,o4-mini,0.5,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_059,Claude,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_059,Gemini,0.5714,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_059,Llama,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_059,GPT-4o,0.5714,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_059,o4-mini,0.5714,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_060,Claude,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_060,Gemini,0.5714,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_060,Llama,0.5714,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_060,GPT-4o,0.5714,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_060,o4-mini,0.5714,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
