family,problem_id,model_short,p1_w3_drop,p1_w3_retention,p2_cci,p3_contam,triple_retrieval_agree,triple_computation_agree,triple_any_disagree
BW,BW_E_001,o4-mini,1.0,0.0,,0.0781,False,False,True
BW,BW_E_002,Claude,1.0,0.0,,0.0962,False,False,True
BW,BW_E_002,Gemini,0.0,,,0.0962,False,False,True
BW,BW_E_002,Llama,0.0,,,0.0962,False,False,True
BW,BW_E_002,GPT-4o,0.0,,,0.0962,False,False,True
BW,BW_E_002,o4-mini,1.0,0.0,,0.0962,False,False,True
BW,BW_E_003,Claude,0.0,,,0.0862,False,False,True
BW,BW_E_003,Gemini,1.0,0.0,,0.0862,False,False,True
BW,BW_E_003,Llama,0.0,,,0.0862,False,False,True
BW,BW_E_003,GPT-4o,0.0,,,0.0862,False,False,True
BW,BW_E_003,o4-mini,1.0,0.0,,0.0862,False,False,True
BW,BW_E_004,Claude,0.0,,,0.0658,False,False,True
BW,BW_E_004,Gemini,1.0,0.0,,0.0658,False,False,True
BW,BW_E_004,Llama,0.0,,,0.0658,False,False,True
BW,BW_E_004,GPT-4o,0.0,,,0.0658,False,False,True
BW,BW_E_004,o4-mini,1.0,0.0,,0.0658,False,False,True
BW,BW_E_005,Claude,0.0,,,0.0862,False,False,True
BW,BW_E_005,Gemini,1.0,0.0,,0.0862,False,False,True
BW,BW_E_005,Llama,0.0,,,0.0862,False,False,True
BW,BW_E_005,GPT-4o,0.0,,,0.0862,False,False,True
BW,BW_E_005,o4-mini,1.0,0.0,,0.0862,False,False,True
BW,GSM_001,Claude,0.0,1.0,,,False,False,True
BW,GSM_001,Llama,1.0,0.0,,,False,False,True
BW,GSM_001,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_002,Claude,0.0,1.0,,,False,False,True
BW,GSM_002,Llama,1.0,0.0,,,False,False,True
BW,GSM_002,GPT-4o,0.0,,,,False,False,True
BW,GSM_003,Claude,1.0,0.0,,,False,False,True
BW,GSM_003,Llama,1.0,0.0,,,False,False,True
BW,GSM_003,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_004,Claude,0.0,1.0,,,False,False,True
BW,GSM_004,Llama,1.0,0.0,,,False,False,True
BW,GSM_004,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_005,Claude,0.0,1.0,,,False,False,True
BW,GSM_005,Llama,0.0,,,,False,False,True
BW,GSM_005,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_006,Claude,0.0,1.0,,,False,False,True
BW,GSM_006,Llama,1.0,0.0,,,False,False,True
BW,GSM_006,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_007,Claude,1.0,0.0,,,False,False,True
BW,GSM_007,Llama,1.0,0.0,,,False,False,True
BW,GSM_007,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_008,Claude,0.0,1.0,,,False,False,True
BW,GSM_008,Llama,1.0,0.0,,,False,False,True
BW,GSM_008,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_009,Claude,0.0,,,,False,False,True
BW,GSM_009,Llama,1.0,0.0,,,False,False,True
BW,GSM_009,GPT-4o,0.0,,,,False,False,True
BW,GSM_010,Claude,0.0,1.0,,,False,False,True
BW,GSM_010,Llama,1.0,0.0,,,False,False,True
BW,GSM_010,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_011,Claude,0.0,1.0,,,False,False,True
BW,GSM_011,Llama,0.0,1.0,,,False,False,True
BW,GSM_011,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_012,Claude,1.0,0.0,,,False,False,True
BW,GSM_012,Llama,1.0,0.0,,,False,False,True
BW,GSM_012,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_013,Claude,0.0,,,,False,False,True
BW,GSM_013,Llama,0.0,,,,False,False,True
BW,GSM_013,GPT-4o,0.0,,,,False,False,True
BW,GSM_014,Claude,0.0,1.0,,,False,False,True
BW,GSM_014,Llama,1.0,0.0,,,False,False,True
BW,GSM_014,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_015,Claude,0.0,1.0,,,False,False,True
BW,GSM_015,Llama,1.0,0.0,,,False,False,True
BW,GSM_015,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_016,Claude,0.0,1.0,,,False,False,True
BW,GSM_016,Llama,0.0,1.0,,,False,False,True
BW,GSM_016,GPT-4o,0.0,,,,False,False,True
BW,GSM_017,Claude,0.0,1.0,,,False,False,True
BW,GSM_017,Llama,0.0,,,,False,False,True
BW,GSM_017,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_018,Claude,0.0,1.0,,,False,False,True
BW,GSM_018,Llama,0.0,1.0,,,False,False,True
BW,GSM_018,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_019,Claude,0.0,,,,False,False,True
BW,GSM_019,Llama,1.0,0.0,,,False,False,True
BW,GSM_019,GPT-4o,0.0,,,,False,False,True
BW,GSM_020,Claude,0.0,1.0,,,False,False,True
BW,GSM_020,Llama,1.0,0.0,,,False,False,True
BW,GSM_020,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_041,Claude,0.0,1.0,,,False,False,True
BW,GSM_041,Llama,0.0,1.0,,,False,False,True
BW,GSM_041,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_042,Claude,0.0,1.0,,,False,False,True
BW,GSM_042,Llama,0.0,1.0,,,False,False,True
BW,GSM_042,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_043,Claude,0.0,1.0,,,False,False,True
BW,GSM_043,Llama,0.0,1.0,,,False,False,True
BW,GSM_043,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_044,Claude,0.0,1.0,,,False,False,True
BW,GSM_044,Llama,0.0,1.0,,,False,False,True
BW,GSM_044,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_045,Claude,0.0,1.0,,,False,False,True
BW,GSM_045,Llama,0.0,1.0,,,False,False,True
BW,GSM_045,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_046,Claude,0.0,1.0,,,False,False,True
BW,GSM_046,Llama,1.0,0.0,,,False,False,True
BW,GSM_046,GPT-4o,0.0,,,,False,False,True
BW,GSM_047,Claude,0.0,,,,False,False,True
BW,GSM_047,Llama,0.0,1.0,,,False,False,True
BW,GSM_047,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_048,Claude,0.0,1.0,,,False,False,True
BW,GSM_048,Llama,1.0,0.0,,,False,False,True
BW,GSM_048,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_049,Claude,0.0,1.0,,,False,False,True
BW,GSM_049,Llama,0.0,,,,False,False,True
BW,GSM_049,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_050,Claude,0.0,1.0,,,False,False,True
BW,GSM_050,Llama,0.0,,,,False,False,True
BW,GSM_050,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_051,Claude,0.0,1.0,,,False,False,True
BW,GSM_051,Llama,0.0,1.0,,,False,False,True
BW,GSM_051,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_052,Claude,0.0,,,,False,False,True
BW,GSM_052,Llama,0.0,1.0,,,False,False,True
BW,GSM_052,GPT-4o,0.0,,,,False,False,True
BW,GSM_053,Claude,1.0,0.0,,,False,False,True
BW,GSM_053,Llama,0.0,,,,False,False,True
BW,GSM_053,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_054,Claude,1.0,0.0,,,False,False,True
BW,GSM_054,Llama,1.0,0.0,,,False,False,True
BW,GSM_054,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_055,Claude,0.0,1.0,,,False,False,True
BW,GSM_055,Llama,0.0,1.0,,,False,False,True
BW,GSM_055,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_056,Claude,0.0,1.0,,,False,False,True
BW,GSM_056,Llama,0.0,,,,False,False,True
BW,GSM_056,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_057,Claude,0.0,1.0,,,False,False,True
BW,GSM_057,Llama,0.0,1.0,,,False,False,True
BW,GSM_057,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_058,Claude,0.0,,,,False,False,True
BW,GSM_058,Llama,0.0,1.0,,,False,False,True
BW,GSM_058,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_059,Claude,1.0,0.0,,,False,False,True
BW,GSM_059,Llama,0.0,,,,False,False,True
BW,GSM_059,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_060,Claude,0.0,,,,False,False,True
BW,GSM_060,Llama,0.0,,,,False,False,True
BW,GSM_060,GPT-4o,0.0,,,,False,False,True
BW,GSM_061,Claude,1.0,0.0,,,False,False,True
BW,GSM_061,Llama,1.0,0.0,,,False,False,True
BW,GSM_061,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_062,Claude,0.0,,,,False,False,True
BW,GSM_062,Llama,0.0,,,,False,False,True
BW,GSM_062,GPT-4o,1.0,0.0,,,False,False,True
BW,GSM_063,Claude,0.0,1.0,,,False,False,True
BW,GSM_063,Llama,1.0,0.0,,,False,False,True
BW,GSM_063,GPT-4o,0.0,1.0,,,False,False,True
BW,GSM_064,Claude,0.0,1.0,,,False,False,True
BW,GSM_064,Llama,0.0,1.0,,,False,False,True
BW,GSM_064,GPT-4o,0.0,1.0,,,False,False,True
BW,MBW_001,Claude,0.0,,,0.0877,False,False,True
BW,MBW_001,Gemini,0.0,,,0.0877,False,False,True
BW,MBW_001,Llama,0.0,,,0.0877,False,False,True
BW,MBW_001,GPT-4o,0.0,,,0.0877,False,False,True
BW,MBW_001,o4-mini,0.0,,,0.0877,False,False,True
BW,MBW_002,Claude,0.0,,,0.0926,False,False,True
BW,MBW_002,Gemini,0.0,,,0.0926,False,False,True
BW,MBW_002,Llama,0.0,,,0.0926,False,False,True
BW,MBW_002,GPT-4o,0.0,,,0.0926,False,False,True
BW,MBW_002,o4-mini,0.0,,,0.0926,False,False,True
BW,MBW_010,Claude,0.0,,,0.1042,False,False,True
BW,MBW_010,Gemini,0.0,,,0.1042,False,False,True
BW,MBW_010,Llama,0.0,,,0.1042,False,False,True
BW,MBW_010,GPT-4o,0.0,,,0.1042,False,False,True
BW,MBW_010,o4-mini,0.0,,,0.1042,False,False,True
BW,MBW_014,Claude,0.0,,,0.119,False,False,True
BW,MBW_014,Gemini,0.0,,,0.119,False,False,True
BW,MBW_014,Llama,0.0,,,0.119,False,False,True
BW,MBW_014,GPT-4o,0.0,,,0.119,False,False,True
BW,MBW_014,o4-mini,0.0,,,0.119,False,False,True
BW,MBW_037,Claude,0.0,,,0.1111,False,False,True
BW,MBW_037,Gemini,0.0,,,0.1111,False,False,True
BW,MBW_037,Llama,0.0,,,0.1111,False,False,True
BW,MBW_037,GPT-4o,0.0,,,0.1111,False,False,True
BW,MBW_037,o4-mini,0.0,,,0.1111,False,False,True
BW,MBW_10,Claude,0.0,,,0.1042,False,False,True
BW,MBW_10,Gemini,0.0,,,0.1042,False,False,True
BW,MBW_10,Llama,0.0,,,0.1042,False,False,True
BW,MBW_10,GPT-4o,0.0,,,0.1042,False,False,True
BW,MBW_10,o4-mini,0.0,,,0.1042,False,False,True
BW,MBW_100,Claude,0.0,,,0.1111,False,False,True
BW,MBW_100,Gemini,0.0,,,0.1111,False,False,True
BW,MBW_100,Llama,0.0,,,0.1111,False,False,True
BW,MBW_100,GPT-4o,0.0,,,0.1111,False,False,True
BW,MBW_100,o4-mini,0.0,,,0.1111,False,False,True
BW,MBW_127,Claude,0.0,,,0.1042,False,False,True
BW,MBW_127,Gemini,0.0,,,0.1042,False,False,True
BW,MBW_127,Llama,0.0,,,0.1042,False,False,True
BW,MBW_127,GPT-4o,0.0,,,0.1042,False,False,True
BW,MBW_127,o4-mini,0.0,,,0.1042,False,False,True
BW,MBW_185,Claude,0.0,,,0.0794,False,False,True
BW,MBW_185,Gemini,0.0,,,0.0794,False,False,True
BW,MBW_185,Llama,0.0,,,0.0794,False,False,True
BW,MBW_185,GPT-4o,0.0,,,0.0794,False,False,True
BW,MBW_185,o4-mini,0.0,,,0.0794,False,False,True
BW,MBW_495,Claude,0.0,,,0.1042,False,False,True
BW,MBW_495,Gemini,0.0,,,0.1042,False,False,True
BW,MBW_495,Llama,0.0,,,0.1042,False,False,True
BW,MBW_495,GPT-4o,0.0,,,0.1042,False,False,True
BW,MBW_495,o4-mini,0.0,,,0.1042,False,False,True
BW,MBW_496,Claude,0.0,,,0.0794,False,False,True
BW,MBW_496,Gemini,0.0,,,0.0794,False,False,True
BW,MBW_496,Llama,0.0,,,0.0794,False,False,True
BW,MBW_496,GPT-4o,0.0,,,0.0794,False,False,True
BW,MBW_496,o4-mini,0.0,,,0.0794,False,False,True
BW,MBW_497,Claude,0.0,,,0.0794,False,False,True
BW,MBW_497,Gemini,0.0,,,0.0794,False,False,True
BW,MBW_497,Llama,0.0,,,0.0794,False,False,True
BW,MBW_497,GPT-4o,0.0,,,0.0794,False,False,True
BW,MBW_497,o4-mini,0.0,,,0.0794,False,False,True
BW,MBW_498,Claude,0.0,,,0.0725,False,False,True
BW,MBW_498,Gemini,0.0,,,0.0725,False,False,True
BW,MBW_498,Llama,0.0,,,0.0725,False,False,True
BW,MBW_498,GPT-4o,0.0,,,0.0725,False,False,True
BW,MBW_498,o4-mini,0.0,,,0.0725,False,False,True
BW,MBW_499,Claude,0.0,,,0.0877,False,False,True
BW,MBW_499,Gemini,0.0,,,0.0877,False,False,True
BW,MBW_499,Llama,0.0,,,0.0877,False,False,True
BW,MBW_499,GPT-4o,0.0,,,0.0877,False,False,True
BW,MBW_499,o4-mini,0.0,,,0.0877,False,False,True
BW,MBW_500,Claude,0.0,,,0.0794,False,False,True
BW,MBW_500,Gemini,0.0,,,0.0794,False,False,True
BW,MBW_500,Llama,0.0,,,0.0794,False,False,True
BW,MBW_500,GPT-4o,0.0,,,0.0794,False,False,True
BW,MBW_500,o4-mini,0.0,,,0.0794,False,False,True
GSM,GSM_001,Claude,0.0,1.0,0.25,0.1667,False,False,True
GSM,GSM_001,Gemini,1.0,0.0,0.25,0.1667,False,False,True
GSM,GSM_001,Llama,0.0,1.0,0.0,0.1667,False,False,True
GSM,GSM_001,GPT-4o,1.0,0.0,0.0,0.1667,False,False,True
GSM,GSM_001,o4-mini,0.0,1.0,0.0,0.1667,False,False,True
GSM,GSM_002,Claude,0.0,1.0,0.75,0.24,False,True,False
GSM,GSM_002,Gemini,1.0,0.0,0.5,0.24,False,False,True
GSM,GSM_002,Llama,1.0,0.0,0.0,0.24,False,False,True
GSM,GSM_002,GPT-4o,1.0,0.0,0.0,0.24,False,False,True
GSM,GSM_002,o4-mini,0.0,1.0,0.0,0.24,False,False,True
GSM,GSM_003,Claude,1.0,0.0,0.6,0.1842,False,False,True
GSM,GSM_003,Gemini,0.0,1.0,0.4,0.1842,False,False,True
GSM,GSM_003,Llama,0.0,1.0,0.2,0.1842,False,False,True
GSM,GSM_003,GPT-4o,1.0,0.0,0.5,0.1842,False,False,True
GSM,GSM_003,o4-mini,0.0,1.0,0.0,0.1842,False,False,True
GSM,GSM_004,Claude,0.0,1.0,0.5,0.1875,False,True,False
GSM,GSM_004,Gemini,1.0,0.0,0.3333,0.1875,False,False,True
GSM,GSM_004,Llama,1.0,0.0,0.5,0.1875,False,False,True
GSM,GSM_004,GPT-4o,0.0,1.0,0.1429,0.1875,False,False,True
GSM,GSM_004,o4-mini,0.0,1.0,0.3333,0.1875,False,False,True
GSM,GSM_005,Claude,1.0,0.0,0.0,0.1167,False,False,True
GSM,GSM_005,Gemini,0.0,,0.0,0.1167,False,False,True
GSM,GSM_005,Llama,0.0,,0.1667,0.1167,False,False,True
GSM,GSM_005,GPT-4o,1.0,0.0,0.0,0.1167,False,False,True
GSM,GSM_005,o4-mini,0.0,1.0,0.1429,0.1167,False,False,True
GSM,GSM_006,Claude,0.0,1.0,0.0,0.1892,False,False,True
GSM,GSM_006,Gemini,1.0,0.0,0.0,0.1892,False,False,True
GSM,GSM_006,Llama,0.0,,0.25,0.1892,False,False,True
GSM,GSM_006,GPT-4o,0.0,1.0,0.1,0.1892,False,False,True
GSM,GSM_006,o4-mini,0.0,1.0,0.0,0.1892,False,False,True
GSM,GSM_007,Claude,0.0,1.0,0.0,0.1389,False,False,True
GSM,GSM_007,Gemini,1.0,0.0,0.2,0.1389,False,False,True
GSM,GSM_007,Llama,1.0,0.0,0.0,0.1389,False,False,True
GSM,GSM_007,GPT-4o,0.0,1.0,0.0,0.1389,False,False,True
GSM,GSM_007,o4-mini,0.0,1.0,0.2,0.1389,False,False,True
GSM,GSM_008,Claude,0.0,1.0,0.2857,0.2273,False,False,True
GSM,GSM_008,Gemini,1.0,0.0,0.125,0.2273,False,False,True
GSM,GSM_008,Llama,0.0,,0.0,0.2273,False,False,True
GSM,GSM_008,GPT-4o,1.0,0.0,0.3333,0.2273,False,False,True
GSM,GSM_008,o4-mini,0.0,1.0,0.0,0.2273,False,False,True
GSM,GSM_009,Claude,0.0,,0.0,0.1818,False,False,True
GSM,GSM_009,Gemini,0.0,,0.2,0.1818,False,False,True
GSM,GSM_009,Llama,1.0,0.0,0.5,0.1818,False,False,True
GSM,GSM_009,GPT-4o,0.0,,0.0,0.1818,False,False,True
GSM,GSM_009,o4-mini,0.0,1.0,0.75,0.1818,False,True,False
GSM,GSM_010,Claude,0.0,1.0,0.1667,0.0625,False,False,True
GSM,GSM_010,Gemini,1.0,0.0,0.1667,0.0625,False,False,True
GSM,GSM_010,Llama,1.0,0.0,0.2222,0.0625,False,False,True
GSM,GSM_010,GPT-4o,1.0,0.0,0.1667,0.0625,False,False,True
GSM,GSM_010,o4-mini,0.0,1.0,0.0,0.0625,False,False,True
GSM,GSM_011,Claude,0.0,1.0,0.2,0.1,False,False,True
GSM,GSM_011,Gemini,1.0,0.0,0.4,0.1,False,False,True
GSM,GSM_011,Llama,1.0,0.0,0.6,0.1,False,False,True
GSM,GSM_011,GPT-4o,1.0,0.0,0.0,0.1,False,False,True
GSM,GSM_011,o4-mini,0.0,1.0,0.3333,0.1,False,False,True
GSM,GSM_012,Claude,1.0,0.0,0.25,0.1077,False,False,True
GSM,GSM_012,Gemini,1.0,0.0,0.0,0.1077,False,False,True
GSM,GSM_012,Llama,1.0,0.0,0.2,0.1077,False,False,True
GSM,GSM_012,GPT-4o,1.0,0.0,0.0,0.1077,False,False,True
GSM,GSM_012,o4-mini,0.0,1.0,0.75,0.1077,False,True,False
GSM,GSM_013,Claude,0.0,,0.2857,0.1111,False,False,True
GSM,GSM_013,Gemini,1.0,0.0,0.0,0.1111,False,False,True
GSM,GSM_013,Llama,1.0,0.0,0.0,0.1111,False,False,True
GSM,GSM_013,GPT-4o,0.0,1.0,0.0,0.1111,False,False,True
GSM,GSM_013,o4-mini,0.0,1.0,0.75,0.1111,False,True,False
GSM,GSM_014,Claude,0.0,1.0,0.5,0.1591,False,True,False
GSM,GSM_014,Gemini,0.0,1.0,0.0,0.1591,False,False,True
GSM,GSM_014,Llama,1.0,0.0,0.25,0.1591,False,False,True
GSM,GSM_014,GPT-4o,1.0,0.0,0.0,0.1591,False,False,True
GSM,GSM_014,o4-mini,0.0,1.0,0.2,0.1591,False,False,True
GSM,GSM_015,Claude,0.0,1.0,0.0,0.0779,False,False,True
GSM,GSM_015,Gemini,1.0,0.0,0.2727,0.0779,False,False,True
GSM,GSM_015,Llama,1.0,0.0,0.3333,0.0779,False,False,True
GSM,GSM_015,GPT-4o,1.0,0.0,0.0,0.0779,False,False,True
GSM,GSM_015,o4-mini,0.0,1.0,0.625,0.0779,False,True,False
GSM,GSM_016,Claude,0.0,1.0,0.2222,0.0565,False,False,True
GSM,GSM_016,Gemini,1.0,0.0,0.1818,0.0565,False,False,True
GSM,GSM_016,Llama,1.0,0.0,0.1818,0.0565,False,False,True
GSM,GSM_016,GPT-4o,0.0,,0.5714,0.0565,False,False,True
GSM,GSM_016,o4-mini,0.0,1.0,0.4286,0.0565,False,False,True
GSM,GSM_017,Claude,0.0,1.0,0.2105,0.1013,False,False,True
GSM,GSM_017,Gemini,1.0,0.0,0.1579,0.1013,False,False,True
GSM,GSM_017,Llama,1.0,0.0,0.0,0.1013,False,False,True
GSM,GSM_017,GPT-4o,1.0,0.0,0.0,0.1013,False,False,True
GSM,GSM_017,o4-mini,0.0,1.0,0.1333,0.1013,False,False,True
GSM,GSM_018,Claude,0.0,1.0,0.2727,0.0893,False,False,True
GSM,GSM_018,Gemini,0.0,1.0,0.2727,0.0893,False,False,True
GSM,GSM_018,Llama,0.0,1.0,0.0,0.0893,False,False,True
GSM,GSM_018,GPT-4o,0.0,1.0,0.0,0.0893,False,False,True
GSM,GSM_018,o4-mini,0.0,1.0,0.3636,0.0893,False,False,True
GSM,GSM_019,Claude,0.0,,0.0909,0.0659,False,False,True
GSM,GSM_019,Gemini,1.0,0.0,0.3333,0.0659,False,False,True
GSM,GSM_019,Llama,0.0,,0.0,0.0659,False,False,True
GSM,GSM_019,GPT-4o,0.0,,0.5,0.0659,False,False,True
GSM,GSM_019,o4-mini,0.0,,0.2727,0.0659,False,False,True
GSM,GSM_020,Claude,0.0,1.0,0.7,0.0847,False,True,False
GSM,GSM_020,Gemini,1.0,0.0,0.1111,0.0847,False,False,True
GSM,GSM_020,Llama,1.0,0.0,0.3333,0.0847,False,False,True
GSM,GSM_020,GPT-4o,1.0,0.0,0.1429,0.0847,False,False,True
GSM,GSM_020,o4-mini,0.0,1.0,0.2,0.0847,False,False,True
GSM,GSM_021,Llama,1.0,0.0,,,False,False,True
GSM,GSM_021,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_022,Llama,0.0,,,,False,False,True
GSM,GSM_022,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_023,Llama,1.0,0.0,,,False,False,True
GSM,GSM_023,GPT-4o,0.0,1.0,,,False,False,True
GSM,GSM_024,Llama,0.0,,,,False,False,True
GSM,GSM_024,GPT-4o,0.0,,,,False,False,True
GSM,GSM_025,Llama,1.0,0.0,,,False,False,True
GSM,GSM_025,GPT-4o,0.0,1.0,,,False,False,True
GSM,GSM_026,Llama,0.0,1.0,,,False,False,True
GSM,GSM_026,GPT-4o,0.0,1.0,,,False,False,True
GSM,GSM_027,Llama,1.0,0.0,,,False,False,True
GSM,GSM_027,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_028,Llama,0.0,1.0,,,False,False,True
GSM,GSM_028,GPT-4o,0.0,1.0,,,False,False,True
GSM,GSM_029,Llama,1.0,0.0,,,False,False,True
GSM,GSM_029,GPT-4o,0.0,,,,False,False,True
GSM,GSM_030,Llama,1.0,0.0,,,False,False,True
GSM,GSM_030,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_031,Llama,1.0,0.0,,,False,False,True
GSM,GSM_031,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_032,Llama,1.0,0.0,,,False,False,True
GSM,GSM_032,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_033,Llama,1.0,0.0,,,False,False,True
GSM,GSM_033,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_034,Llama,1.0,0.0,,,False,False,True
GSM,GSM_034,GPT-4o,0.0,1.0,,,False,False,True
GSM,GSM_035,Llama,0.0,1.0,,,False,False,True
GSM,GSM_035,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_036,Llama,0.0,1.0,,,False,False,True
GSM,GSM_036,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_037,Llama,1.0,0.0,,,False,False,True
GSM,GSM_037,GPT-4o,0.0,,,,False,False,True
GSM,GSM_038,Llama,1.0,0.0,,,False,False,True
GSM,GSM_038,GPT-4o,0.0,1.0,,,False,False,True
GSM,GSM_039,Llama,1.0,0.0,,,False,False,True
GSM,GSM_039,GPT-4o,1.0,0.0,,,False,False,True
GSM,GSM_040,Llama,0.0,,,,False,False,True
GSM,GSM_040,GPT-4o,0.0,,,,False,False,True
GSM,GSM_041,Claude,0.0,1.0,0.75,0.1087,False,True,False
GSM,GSM_041,Gemini,0.0,1.0,0.3333,0.1087,False,False,True
GSM,GSM_041,o4-mini,0.0,1.0,0.25,0.1087,False,False,True
GSM,GSM_042,Claude,0.0,1.0,0.3333,0.0,False,False,True
GSM,GSM_042,Gemini,0.0,1.0,0.5,0.0,False,True,False
GSM,GSM_042,o4-mini,0.0,,0.3333,0.0,False,False,True
GSM,GSM_043,Claude,0.0,1.0,0.0,0.0,False,False,True
GSM,GSM_043,Gemini,0.0,1.0,1.0,0.0,False,True,False
GSM,GSM_043,o4-mini,0.0,1.0,0.0,0.0,False,False,True
GSM,GSM_044,Claude,0.0,1.0,0.0,0.0685,False,False,True
GSM,GSM_044,Gemini,0.0,1.0,0.3333,0.0685,False,False,True
GSM,GSM_044,o4-mini,0.0,1.0,0.0,0.0685,False,False,True
GSM,GSM_045,Claude,0.0,1.0,0.4,0.1562,False,False,True
GSM,GSM_045,Gemini,0.0,1.0,0.5,0.1562,False,True,False
GSM,GSM_045,o4-mini,0.0,1.0,0.0,0.1562,False,False,True
GSM,GSM_046,Claude,0.0,1.0,0.3333,0.0,False,False,True
GSM,GSM_046,Gemini,0.0,1.0,0.6667,0.0,False,True,False
GSM,GSM_046,o4-mini,0.0,1.0,0.0,0.0,False,False,True
GSM,GSM_047,Claude,1.0,0.0,0.3333,0.1579,False,False,True
GSM,GSM_047,Gemini,0.0,1.0,0.3333,0.1579,False,False,True
GSM,GSM_047,o4-mini,0.0,1.0,0.3333,0.1579,False,False,True
GSM,GSM_048,Claude,0.0,1.0,0.0,0.0972,False,False,True
GSM,GSM_048,Gemini,0.0,1.0,0.1667,0.0972,False,False,True
GSM,GSM_048,o4-mini,0.0,1.0,0.0,0.0972,False,False,True
GSM,GSM_049,Claude,1.0,0.0,0.0,0.125,False,False,True
GSM,GSM_049,Gemini,0.0,1.0,0.3333,0.125,False,False,True
GSM,GSM_049,o4-mini,0.0,,0.6667,0.125,False,False,True
GSM,GSM_050,Claude,0.0,1.0,0.0,0.1714,False,False,True
GSM,GSM_050,Gemini,0.0,1.0,0.4286,0.1714,False,False,True
GSM,GSM_050,o4-mini,0.0,1.0,0.1429,0.1714,False,False,True
GSM,GSM_051,Claude,0.0,1.0,0.0,0.1429,False,False,True
GSM,GSM_051,Gemini,0.0,1.0,0.25,0.1429,False,False,True
GSM,GSM_051,o4-mini,0.0,1.0,0.0,0.1429,False,False,True
GSM,GSM_052,Claude,0.0,,0.1429,0.1765,False,False,True
GSM,GSM_052,Gemini,0.0,,0.0,0.1765,False,False,True
GSM,GSM_052,o4-mini,0.0,,0.0909,0.1765,False,False,True
GSM,GSM_053,Claude,1.0,0.0,0.25,0.1091,False,False,True
GSM,GSM_053,Gemini,0.0,1.0,0.0,0.1091,False,False,True
GSM,GSM_053,o4-mini,1.0,0.0,0.3,0.1091,False,False,True
GSM,GSM_054,Claude,1.0,0.0,0.2,0.1296,False,False,True
GSM,GSM_054,Gemini,1.0,0.0,0.0,0.1296,False,False,True
GSM,GSM_054,o4-mini,0.0,1.0,0.0,0.1296,False,False,True
GSM,GSM_055,Claude,0.0,1.0,0.0,0.0943,False,False,True
GSM,GSM_055,Gemini,0.0,1.0,0.1429,0.0943,False,False,True
GSM,GSM_055,o4-mini,0.0,1.0,0.1429,0.0943,False,False,True
GSM,GSM_056,Claude,0.0,1.0,0.2222,0.0988,False,False,True
GSM,GSM_056,Gemini,1.0,0.0,0.4444,0.0988,False,False,True
GSM,GSM_056,o4-mini,0.0,1.0,0.3333,0.0988,False,False,True
GSM,GSM_057,Claude,0.0,1.0,0.3636,0.1316,False,False,True
GSM,GSM_057,Gemini,0.0,1.0,0.7273,0.1316,False,True,False
GSM,GSM_057,o4-mini,0.0,1.0,0.0,0.1316,False,False,True
