problem_id,model,in_paper_4model,problem_subtype,instance_type,VAR_canonical,VAR_W3,instance_contamination_score,ACI,greedy_succeeds,missing_core,missing_phase2,parse_failure_or_missing,instance_rank_pct,label,three_signals,complete_case,label_default
SP_066,Gemini,True,shortest_path,adversarial,0.0,1.0,0.0,0.3333333333333333,False,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_068,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,False,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_069,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.6666666666666666,False,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_070,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_071,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_072,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_073,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
WIS_001,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_002,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_003,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_004,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_005,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_006,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_007,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_009,Gemini,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False,0.9708333333333332,ambiguous,False,False,ambiguous
WIS_010,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_012,Gemini,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False,0.9708333333333332,ambiguous,False,False,ambiguous
WIS_013,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_014,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_015,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_016,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_017,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_018,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_019,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_020,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_021,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_022,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_023,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_024,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_025,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_026,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_027,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_028,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_029,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_030,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_031,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_032,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
