family,model,problem_id,canonical,W1,W2,W3,W4,VRI,subtype
BW,GPT-4o,BW_506,False,True,False,False,False,0.3333333333333333,
BW,GPT-4o,BW_507,True,True,False,False,False,0.3333333333333333,
BW,GPT-4o,BW_508,False,False,False,False,False,0.0,
BW,GPT-4o,BW_509,False,False,False,False,False,0.0,
BW,GPT-4o,BW_510,True,False,False,False,False,0.0,
BW,GPT-4o,BW_511,True,False,True,False,False,0.3333333333333333,
BW,GPT-4o,BW_512,False,False,False,False,False,0.0,
BW,GPT-4o,BW_513,False,False,False,False,False,0.0,
BW,GPT-4o,BW_514,False,False,False,False,False,0.0,
BW,GPT-4o,BW_515,False,False,False,False,False,0.0,
BW,GPT-4o,BW_E002,False,True,True,False,True,1.0,
BW,GPT-4o,BW_E015,False,False,False,False,False,0.0,
BW,GPT-4o,BW_E017,False,True,True,False,True,1.0,
BW,GPT-4o,BW_E019,False,False,False,False,False,0.0,
BW,GPT-4o,BW_E100,False,False,False,False,False,0.0,
BW,GPT-4o,BW_E_001,False,False,False,False,False,0.0,
BW,GPT-4o,BW_E_002,False,True,False,False,False,0.3333333333333333,
BW,GPT-4o,BW_E_003,False,False,False,False,False,0.0,
BW,GPT-4o,BW_E_004,False,False,False,False,False,0.0,
BW,GPT-4o,BW_E_005,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_001,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_002,False,False,False,True,False,-1.0,
BW,GPT-4o,MBW_010,False,False,False,True,False,-1.0,
BW,GPT-4o,MBW_014,False,False,False,True,False,-1.0,
BW,GPT-4o,MBW_037,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_10,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_100,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_127,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_185,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_495,False,False,False,True,False,-1.0,
BW,GPT-4o,MBW_496,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_497,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_498,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_499,False,False,False,False,False,0.0,
BW,GPT-4o,MBW_500,False,False,False,False,False,0.0,
BW,Llama,BW_001,False,False,False,False,False,0.0,
BW,Llama,BW_002,False,False,False,False,False,0.0,
BW,Llama,BW_010,False,False,False,False,False,0.0,
BW,Llama,BW_011,False,False,False,False,False,0.0,
BW,Llama,BW_014,False,False,False,True,False,-1.0,
BW,Llama,BW_022,False,False,False,False,False,0.0,
BW,Llama,BW_080,False,False,False,False,False,0.0,
BW,Llama,BW_120,False,False,False,False,False,0.0,
BW,Llama,BW_137,False,False,False,False,False,0.0,
BW,Llama,BW_155,False,False,False,False,False,0.0,
BW,Llama,BW_172,False,False,False,False,False,0.0,
BW,Llama,BW_203,False,False,False,False,False,0.0,
BW,Llama,BW_227,False,False,False,False,False,0.0,
BW,Llama,BW_282,False,False,False,True,False,-1.0,
BW,Llama,BW_310,False,False,False,True,False,-1.0,
BW,Llama,BW_331,False,False,False,True,False,-1.0,
BW,Llama,BW_350,False,False,False,True,False,-1.0,
BW,Llama,BW_408,False,False,False,True,False,-1.0,
BW,Llama,BW_467,False,False,False,False,False,0.0,
BW,Llama,BW_495,False,False,False,True,False,-1.0,
BW,Llama,BW_496,False,False,False,False,False,0.0,
BW,Llama,BW_497,False,False,False,False,False,0.0,
BW,Llama,BW_498,False,False,False,False,False,0.0,
BW,Llama,BW_499,False,False,False,False,False,0.0,
BW,Llama,BW_500,False,False,False,False,False,0.0,
BW,Llama,BW_501,False,False,False,False,False,0.0,
BW,Llama,BW_502,False,False,False,False,False,0.0,
BW,Llama,BW_503,False,False,False,False,False,0.0,
BW,Llama,BW_504,False,False,False,False,False,0.0,
BW,Llama,BW_505,True,False,False,False,False,0.0,
BW,Llama,BW_506,False,False,False,False,False,0.0,
BW,Llama,BW_507,False,False,False,False,False,0.0,
BW,Llama,BW_508,False,False,False,False,False,0.0,
BW,Llama,BW_509,False,False,False,False,False,0.0,
BW,Llama,BW_510,False,False,False,False,False,0.0,
BW,Llama,BW_511,False,False,False,False,False,0.0,
BW,Llama,BW_512,False,False,False,False,False,0.0,
BW,Llama,BW_513,False,False,False,False,False,0.0,
BW,Llama,BW_514,False,False,False,False,False,0.0,
BW,Llama,BW_515,False,False,False,False,False,0.0,
BW,Llama,BW_E002,False,True,True,False,False,0.6666666666666666,
BW,Llama,BW_E015,False,False,False,False,False,0.0,
BW,Llama,BW_E017,False,True,False,False,False,0.3333333333333333,
BW,Llama,BW_E019,False,False,False,False,False,0.0,
BW,Llama,BW_E100,False,False,False,False,False,0.0,
BW,Llama,BW_E_001,False,False,False,False,False,0.0,
BW,Llama,BW_E_002,False,False,False,False,False,0.0,
BW,Llama,BW_E_003,False,False,False,False,False,0.0,
BW,Llama,BW_E_004,False,False,False,False,False,0.0,
BW,Llama,BW_E_005,False,False,False,False,False,0.0,
BW,Llama,MBW_001,False,False,False,False,False,0.0,
BW,Llama,MBW_002,False,False,False,False,False,0.0,
BW,Llama,MBW_010,False,False,False,False,False,0.0,
BW,Llama,MBW_014,False,False,False,False,False,0.0,
BW,Llama,MBW_037,False,False,False,False,False,0.0,
BW,Llama,MBW_10,False,False,False,False,False,0.0,
BW,Llama,MBW_100,False,False,False,False,False,0.0,
BW,Llama,MBW_127,False,False,False,False,False,0.0,
BW,Llama,MBW_185,False,False,False,False,False,0.0,
BW,Llama,MBW_495,False,False,False,False,False,0.0,
BW,Llama,MBW_496,False,False,False,False,False,0.0,
BW,Llama,MBW_497,False,False,False,False,False,0.0,
BW,Llama,MBW_498,False,False,False,False,False,0.0,
BW,Llama,MBW_499,False,False,False,False,False,0.0,
BW,Llama,MBW_500,False,False,False,False,False,0.0,
BW,Gemini,BW_001,False,True,False,False,False,0.3333333333333333,
BW,Gemini,BW_002,True,False,False,True,False,-1.0,
BW,Gemini,BW_010,True,False,True,False,False,0.3333333333333333,
BW,Gemini,BW_011,False,False,False,False,False,0.0,
BW,Gemini,BW_014,False,False,False,False,False,0.0,
BW,Gemini,BW_022,True,False,False,False,False,0.0,
BW,Gemini,BW_080,False,False,False,False,False,0.0,
BW,Gemini,BW_120,True,False,False,False,False,0.0,
BW,Gemini,BW_137,True,False,False,False,False,0.0,
BW,Gemini,BW_155,False,False,False,False,False,0.0,
BW,Gemini,BW_172,True,True,False,False,False,0.3333333333333333,
BW,Gemini,BW_203,True,False,True,True,False,-0.6666666666666667,
BW,Gemini,BW_227,False,False,False,False,False,0.0,
BW,Gemini,BW_282,False,False,False,True,False,-1.0,
BW,Gemini,BW_310,True,False,True,True,False,-0.6666666666666667,
BW,Gemini,BW_331,False,False,False,False,False,0.0,
BW,Gemini,BW_350,True,False,False,False,False,0.0,
BW,Gemini,BW_408,False,False,False,False,False,0.0,
BW,Gemini,BW_467,False,False,False,False,False,0.0,
BW,Gemini,BW_495,False,False,False,True,False,-1.0,
BW,Gemini,BW_496,False,False,False,False,False,0.0,
BW,Gemini,BW_497,True,True,False,False,False,0.3333333333333333,
BW,Gemini,BW_498,False,False,False,False,False,0.0,
BW,Gemini,BW_499,True,False,False,False,False,0.0,
BW,Gemini,BW_500,False,False,False,False,False,0.0,
BW,Gemini,BW_501,False,False,False,False,False,0.0,
BW,Gemini,BW_502,False,True,False,False,False,0.3333333333333333,
BW,Gemini,BW_503,False,False,False,False,False,0.0,
BW,Gemini,BW_504,False,False,False,False,False,0.0,
BW,Gemini,BW_505,False,False,False,False,False,0.0,
BW,Gemini,BW_506,True,False,False,False,False,0.0,
BW,Gemini,BW_507,True,False,False,False,False,0.0,
BW,Gemini,BW_508,True,True,False,False,False,0.3333333333333333,
BW,Gemini,BW_509,True,False,False,False,False,0.0,
BW,Gemini,BW_510,False,True,True,False,False,0.6666666666666666,
BW,Gemini,BW_511,True,False,False,False,False,0.0,
BW,Gemini,BW_512,True,False,False,False,False,0.0,
BW,Gemini,BW_513,False,False,False,False,False,0.0,
BW,Gemini,BW_514,True,False,False,False,False,0.0,
BW,Gemini,BW_515,True,False,False,False,False,0.0,
BW,Gemini,BW_E002,False,True,True,False,True,1.0,
BW,Gemini,BW_E015,False,False,True,False,False,0.3333333333333333,
BW,Gemini,BW_E017,True,True,True,False,True,1.0,
BW,Gemini,BW_E019,True,True,False,False,False,0.3333333333333333,
BW,Gemini,BW_E100,False,False,False,False,False,0.0,
BW,Gemini,BW_E_001,True,False,False,False,False,0.0,
BW,Gemini,BW_E_002,False,False,False,False,False,0.0,
BW,Gemini,BW_E_003,True,False,False,False,False,0.0,
BW,Gemini,BW_E_004,True,False,False,False,False,0.0,
BW,Gemini,BW_E_005,True,False,False,False,False,0.0,
BW,Gemini,MBW_001,False,False,False,False,False,0.0,
BW,Gemini,MBW_002,False,False,False,False,False,0.0,
BW,Gemini,MBW_010,False,False,False,False,False,0.0,
BW,Gemini,MBW_014,False,False,False,True,False,-1.0,
BW,Gemini,MBW_037,False,False,False,False,False,0.0,
BW,Gemini,MBW_10,False,False,False,False,False,0.0,
BW,Gemini,MBW_100,False,False,False,False,False,0.0,
BW,Gemini,MBW_127,False,False,False,False,False,0.0,
BW,Gemini,MBW_185,False,False,False,False,False,0.0,
BW,Gemini,MBW_495,False,False,False,True,False,-1.0,
BW,Gemini,MBW_496,False,False,False,False,False,0.0,
BW,Gemini,MBW_497,False,False,False,False,False,0.0,
BW,Gemini,MBW_498,False,False,False,False,False,0.0,
BW,Gemini,MBW_499,False,False,False,False,False,0.0,
BW,Gemini,MBW_500,False,False,False,False,False,0.0,
BW,o4-mini,BW_001,True,True,True,False,True,1.0,
BW,o4-mini,BW_002,True,False,False,True,False,-1.0,
BW,o4-mini,BW_010,True,True,True,False,True,1.0,
BW,o4-mini,BW_011,True,True,True,False,True,1.0,
BW,o4-mini,BW_014,True,True,True,True,True,0.0,
BW,o4-mini,BW_022,True,True,True,True,True,0.0,
BW,o4-mini,BW_080,True,True,True,False,True,1.0,
BW,o4-mini,BW_120,True,True,True,False,True,1.0,
BW,o4-mini,BW_137,True,True,True,False,True,1.0,
BW,o4-mini,BW_155,True,True,True,False,True,1.0,
BW,o4-mini,BW_172,True,True,True,False,True,1.0,
BW,o4-mini,BW_203,True,True,True,False,True,1.0,
BW,o4-mini,BW_227,True,True,True,False,True,1.0,
BW,o4-mini,BW_282,True,True,True,True,True,0.0,
BW,o4-mini,BW_310,True,True,True,False,True,1.0,
BW,o4-mini,BW_331,True,True,True,False,True,1.0,
BW,o4-mini,BW_350,True,True,True,True,True,0.0,
BW,o4-mini,BW_408,True,True,True,True,True,0.0,
BW,o4-mini,BW_467,True,True,True,False,True,1.0,
BW,o4-mini,BW_495,True,True,True,False,True,1.0,
BW,o4-mini,BW_496,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_497,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_498,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_499,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_500,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_501,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_502,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_503,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_504,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_505,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_506,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_507,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_508,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_509,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_510,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_511,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_512,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_513,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_514,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_515,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_E002,True,True,True,True,True,0.0,
BW,o4-mini,BW_E015,True,True,True,False,True,1.0,
BW,o4-mini,BW_E017,True,True,True,False,True,1.0,
BW,o4-mini,BW_E019,True,True,True,False,True,1.0,
BW,o4-mini,BW_E100,True,True,True,False,True,1.0,
BW,o4-mini,BW_E_001,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_E_002,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_E_003,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,BW_E_004,True,True,False,False,False,0.3333333333333333,
BW,o4-mini,BW_E_005,True,True,True,False,False,0.6666666666666666,
BW,o4-mini,MBW_001,False,False,False,False,False,0.0,
BW,o4-mini,MBW_002,False,False,False,True,False,-1.0,
BW,o4-mini,MBW_010,False,False,False,True,False,-1.0,
BW,o4-mini,MBW_014,False,False,False,True,True,-0.6666666666666667,
BW,o4-mini,MBW_037,False,False,False,True,False,-1.0,
BW,o4-mini,MBW_10,False,False,False,False,False,0.0,
BW,o4-mini,MBW_100,False,False,False,False,True,0.3333333333333333,
BW,o4-mini,MBW_127,False,False,False,False,False,0.0,
BW,o4-mini,MBW_185,False,False,False,False,True,0.3333333333333333,
BW,o4-mini,MBW_495,False,False,False,True,False,-1.0,
BW,o4-mini,MBW_496,False,False,False,False,False,0.0,
BW,o4-mini,MBW_497,False,False,False,False,False,0.0,
BW,o4-mini,MBW_498,False,False,False,False,False,0.0,
BW,o4-mini,MBW_499,False,False,False,False,False,0.0,
BW,o4-mini,MBW_500,False,False,False,False,False,0.0,
